txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
42;31;0;4;0;7394;-18.595483;-22.0;-14.0;-19.0;-18.0;-17.0;2.145432;0.000811;979;75.673136;2.260039;498;1338122304392;1338887040901
42;31;0;5;0;7394;-17.353665;-25.0;-9.0;-19.0;-17.0;-15.0;3.527753;0.000811;982;75.211813;1.799859;489;1338122304392;1338887040901
42;31;0;6;0;7400;-13.547838;-18.0;-9.0;-15.0;-15.0;-11.0;2.631616;0.000000;980;77.160204;2.404849;496;1338122304392;1338887040901
42;31;0;7;0;7381;-37.423249;-43.0;-32.0;-39.0;-37.0;-36.0;2.039042;0.002568;976;76.928279;0.998963;490;1338122304392;1338887040901
42;31;0;10;0;7390;-17.665765;-27.0;-9.0;-20.0;-17.0;-15.0;3.697421;0.001351;981;76.274210;3.292421;493;1338122304392;1338887040901
42;31;0;12;0;7397;-18.046911;-25.0;-11.0;-19.0;-18.0;-15.0;3.982057;0.000405;982;74.282077;2.744444;499;1338122304392;1338887040901
42;31;0;13;0;7400;-2.015000;-10.0;2.0;-4.0;-1.0;0.0;2.197731;0.000000;980;76.386735;2.349109;490;1338122304392;1338887040901
42;31;0;14;0;7279;-37.931309;-42.0;-34.0;-39.0;-38.0;-37.0;2.081853;0.016351;982;77.599796;1.193646;487;1338122304392;1338887040901
42;31;0;15;0;1849;-47.943753;-48.0;-48.0;-48.0;-48.0;-48.0;0.738604;0.750135;974;74.100616;0.500913;496;1338122304392;1338887040901
42;31;0;17;0;6917;-42.724447;-48.0;-37.0;-44.0;-43.0;-41.0;2.152742;0.065270;993;75.280967;0.892741;488;1338122304392;1338887040901
42;31;0;22;0;7400;-16.132432;-21.0;-10.0;-17.0;-15.0;-14.0;3.203977;0.000000;983;73.977620;1.665362;500;1338122304392;1338887040901
42;31;0;25;0;7341;-24.364664;-31.0;-17.0;-25.0;-24.0;-21.0;4.458571;0.007973;987;74.601824;1.665336;502;1338122304392;1338887040901
42;31;0;28;0;7399;-18.659684;-22.0;-14.0;-19.0;-19.0;-17.0;1.825338;0.000135;977;77.198567;2.671472;498;1338122304392;1338887040901
42;31;0;29;0;7400;-18.223919;-27.0;-11.0;-21.0;-18.0;-16.0;2.579614;0.000000;983;72.066124;2.576073;497;1338122304392;1338887040901
42;31;0;30;0;7400;-5.161757;-10.0;-1.0;-6.0;-6.0;-3.0;1.890694;0.000000;983;73.856562;2.949814;494;1338122304392;1338887040901
42;31;0;31;0;7400;-8.660000;-13.0;-5.0;-10.0;-9.0;-8.0;1.769474;0.000000;980;73.338776;2.159031;487;1338122304392;1338887040901
42;31;0;32;0;7396;-20.145754;-32.0;-9.0;-23.0;-21.0;-17.0;4.103708;0.000541;985;77.074112;1.272597;485;1338122304392;1338887040901
42;31;0;33;0;7077;-32.901653;-41.0;-25.0;-35.0;-32.0;-31.0;3.270229;0.043649;986;76.044625;1.503308;488;1338122304392;1338887040901
42;31;0;35;0;7400;0.122838;0.0;0.0;0.0;0.0;0.0;0.620998;0.000000;979;74.745659;2.897652;495;1338122304392;1338887040901
42;31;0;36;0;7352;-12.591540;-20.0;-6.0;-14.0;-12.0;-10.0;4.050732;0.006486;985;75.160406;3.476205;490;1338122304392;1338887040901
42;31;0;37;0;7272;-37.560094;-47.0;-32.0;-40.0;-37.0;-35.0;3.576535;0.017297;975;74.893333;1.542987;498;1338122304392;1338887040901
42;31;0;41;0;7398;-13.133685;-20.0;-8.0;-15.0;-13.0;-11.0;2.138657;0.000270;976;77.447746;2.378393;487;1338122304392;1338887040901
42;31;0;43;0;1357;-45.402358;-47.0;-44.0;-46.0;-46.0;-45.0;0.997161;0.816622;987;76.336373;0.633996;493;1338122304392;1338887040901
42;31;0;44;0;7400;-12.366081;-19.0;-9.0;-14.0;-13.0;-10.0;2.218540;0.000000;987;74.073961;2.752023;495;1338122304392;1338887040901
42;31;0;46;0;6392;-34.950876;-39.0;-31.0;-36.0;-35.0;-34.0;2.742611;0.136216;984;76.416667;1.665021;504;1338122304392;1338887040901
42;31;0;47;0;7310;-34.412585;-40.0;-29.0;-36.0;-34.0;-33.0;2.304607;0.012162;979;76.319714;0.957656;500;1338122304392;1338887040901
42;31;0;48;0;6930;-39.862338;-48.0;-31.0;-42.0;-40.0;-37.0;3.198144;0.063514;975;75.114872;0.952213;485;1338122304392;1338887040901
42;31;0;50;0;7393;-14.162045;-22.0;-9.0;-15.0;-14.0;-10.0;4.727073;0.000946;988;75.001012;2.340126;493;1338122304392;1338887040901
42;31;16;4;0;7396;-18.484316;-22.0;-14.0;-19.0;-18.0;-17.0;1.753474;0.000541;981;75.923547;3.565032;489;1338122424714;1338887161209
42;31;16;5;0;7397;-17.243477;-23.0;-12.0;-19.0;-17.0;-16.0;3.354414;0.000405;978;75.396728;2.918909;495;1338122424714;1338887161209
