txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
10;31;0;4;0;7394;-21.090885;-25.0;-17.0;-22.0;-21.0;-20.0;1.208145;0.000811;979;75.835546;3.175269;497;1338126636258;1338891373687
10;31;0;5;0;7399;-19.175835;-27.0;-11.0;-21.0;-19.0;-17.0;2.652391;0.000135;982;75.436864;3.050306;496;1338126636258;1338891373687
10;31;0;6;0;7400;-9.192432;-15.0;-4.0;-11.0;-9.0;-8.0;3.622100;0.000000;985;77.235533;2.901387;487;1338126636258;1338891373687
10;31;0;7;0;4228;-43.753075;-47.0;-38.0;-45.0;-44.0;-42.0;1.772901;0.428649;982;76.890020;0.630617;496;1338126636258;1338891373687
10;31;0;12;0;7400;-9.376622;-11.0;-8.0;-10.0;-9.0;-9.0;1.227878;0.000000;984;74.322154;3.524782;497;1338126636258;1338891373687
10;31;0;13;0;7399;-15.813623;-20.0;-12.0;-17.0;-15.0;-15.0;2.272584;0.000135;977;76.365404;2.377867;490;1338126636258;1338891373687
10;31;0;14;0;7157;-42.032136;-46.0;-38.0;-43.0;-42.0;-41.0;1.617600;0.032838;981;77.595311;0.858534;496;1338126636258;1338891373687
10;31;0;17;0;6220;-45.547749;-48.0;-42.0;-47.0;-46.0;-45.0;1.466505;0.159459;984;75.237805;0.638183;495;1338126636258;1338891373687
10;31;0;22;0;7299;-32.953418;-43.0;-25.0;-36.0;-31.0;-31.0;3.866861;0.013649;986;74.048682;1.859442;491;1338126636258;1338891373687
10;31;0;25;0;7399;-13.874713;-17.0;-9.0;-14.0;-13.0;-12.0;3.235901;0.000135;980;74.757143;2.909637;497;1338126636258;1338891373687
10;31;0;28;0;7305;-29.930459;-43.0;-21.0;-33.0;-31.0;-26.0;4.549603;0.012838;979;77.042901;1.594404;494;1338126636258;1338891373687
10;31;0;29;0;7400;-13.738784;-19.0;-8.0;-15.0;-15.0;-12.0;2.219478;0.000000;981;72.182467;3.526914;494;1338126636258;1338891373687
10;31;0;30;0;7389;-22.798349;-30.0;-18.0;-25.0;-23.0;-19.0;3.280464;0.001486;981;73.892966;3.022325;493;1338126636258;1338891373687
10;31;0;31;0;7398;-22.791971;-31.0;-17.0;-26.0;-23.0;-19.0;3.389278;0.000270;982;73.492872;2.944171;494;1338126636258;1338891373687
10;31;0;32;0;7400;-12.634865;-17.0;-9.0;-14.0;-12.0;-12.0;1.584380;0.000000;988;77.331984;3.413293;490;1338126636258;1338891373687
10;31;0;33;0;5459;-41.962081;-47.0;-34.0;-44.0;-43.0;-40.0;3.270261;0.262297;977;76.017400;1.058099;499;1338126636258;1338891373687
10;31;0;35;0;6802;-33.615848;-38.0;-27.0;-34.0;-33.0;-31.0;5.133438;0.080811;978;74.771984;2.218410;500;1338126636258;1338891373687
10;31;0;36;0;7384;-21.626761;-32.0;-11.0;-23.0;-21.0;-17.0;5.548151;0.002162;977;75.111566;2.955066;499;1338126636258;1338891373687
10;31;0;37;0;6294;-43.860502;-48.0;-40.0;-45.0;-44.0;-43.0;2.120160;0.149459;984;74.898374;1.165736;495;1338126636258;1338891373687
10;31;0;41;0;7227;-32.281721;-40.0;-26.0;-34.0;-32.0;-30.0;2.541393;0.023378;980;77.335714;1.116571;492;1338126636258;1338891373687
10;31;0;42;0;7398;-18.950392;-27.0;-11.0;-21.0;-18.0;-17.0;3.295151;0.000270;980;74.548980;1.849454;484;1338126636258;1338891373687
10;31;0;43;0;76;-45.973684;-47.0;-44.0;-47.0;-46.0;-45.0;0.832245;0.989730;986;76.361055;0.528828;494;1338126636258;1338891373687
10;31;0;44;0;7400;-11.476216;-15.0;-9.0;-14.0;-10.0;-10.0;2.036822;0.000000;981;73.987768;2.253762;496;1338126636258;1338891373687
10;31;0;46;0;7364;-33.457360;-39.0;-30.0;-35.0;-33.0;-32.0;2.583171;0.004865;986;76.401623;1.624982;498;1338126636258;1338891373687
10;31;0;47;0;5101;-39.504215;-48.0;-35.0;-42.0;-38.0;-37.0;3.297865;0.310676;986;76.293103;0.852761;498;1338126636258;1338891373687
10;31;0;48;0;7395;-34.392563;-39.0;-29.0;-35.0;-34.0;-32.0;2.995384;0.000676;984;75.110772;1.100691;489;1338126636258;1338891373687
10;31;0;50;0;7398;-10.998378;-19.0;-6.0;-13.0;-10.0;-9.0;2.567304;0.000270;986;74.902637;1.996610;497;1338126636258;1338891373687
10;31;16;4;0;7389;-20.828123;-22.0;-19.0;-21.0;-21.0;-20.0;1.141084;0.001486;980;75.778571;2.801749;490;1338126756557;1338891495358
10;31;16;5;0;7396;-19.139264;-26.0;-11.0;-21.0;-19.0;-17.0;2.638113;0.000541;978;75.534765;3.471675;487;1338126756557;1338891495358
10;31;16;6;0;7400;-9.067027;-13.0;-5.0;-10.0;-9.0;-8.0;3.653545;0.000000;983;77.404883;3.966363;492;1338126756557;1338891495358
10;31;16;7;0;3769;-43.589281;-48.0;-38.0;-45.0;-44.0;-42.0;1.802644;0.490676;981;76.923547;0.754081;496;1338126756557;1338891495358
10;31;16;12;0;7400;-9.243243;-12.0;-5.0;-10.0;-9.0;-8.0;1.213863;0.000000;982;74.839104;5.684051;484;1338126756557;1338891495358
10;31;16;13;0;7395;-15.662880;-20.0;-12.0;-17.0;-15.0;-15.0;2.386752;0.000676;981;76.675841;3.888880;491;1338126756557;1338891495358
10;31;16;14;0;7042;-41.901732;-46.0;-38.0;-43.0;-42.0;-41.0;1.639416;0.048378;978;77.611452;0.861048;491;1338126756557;1338891495358
10;31;16;17;0;5627;-45.467212;-48.0;-42.0;-47.0;-46.0;-45.0;1.438804;0.239595;979;75.277835;0.877129;497;1338126756557;1338891495358
10;31;16;22;0;7258;-33.067512;-43.0;-25.0;-36.0;-32.0;-31.0;4.000636;0.019189;977;74.131013;2.396469;496;1338126756557;1338891495358
10;31;16;25;0;7399;-13.674145;-19.0;-8.0;-15.0;-13.0;-12.0;3.297442;0.000135;978;74.925358;4.014757;493;1338126756557;1338891495358
10;31;16;28;0;7325;-29.947850;-43.0;-21.0;-33.0;-31.0;-26.0;4.720218;0.010135;984;77.146341;2.201666;487;1338126756557;1338891495358
10;31;16;29;0;7400;-13.742838;-19.0;-8.0;-15.0;-15.0;-12.0;2.209760;0.000000;983;72.120041;3.337108;495;1338126756557;1338891495358
10;31;16;30;0;7390;-22.816779;-29.0;-17.0;-24.0;-23.0;-19.0;3.326300;0.001351;981;73.861366;2.854847;488;1338126756557;1338891495358
10;31;16;31;0;7396;-22.670362;-30.0;-17.0;-26.0;-22.0;-19.0;3.350161;0.000541;983;73.525941;2.753463;492;1338126756557;1338891495358
10;31;16;32;0;7400;-12.511757;-18.0;-9.0;-14.0;-12.0;-11.0;1.602850;0.000000;979;77.222676;2.841314;491;1338126756557;1338891495358
10;31;16;33;0;5245;-42.128885;-47.0;-34.0;-44.0;-43.0;-40.0;2.947833;0.291216;979;75.962206;0.908718;489;1338126756557;1338891495358
10;31;16;35;0;6611;-32.941764;-36.0;-28.0;-33.0;-33.0;-31.0;4.719300;0.106622;980;74.653061;1.469486;489;1338126756557;1338891495358
10;31;16;36;0;7358;-21.303887;-32.0;-11.0;-23.0;-21.0;-17.0;5.618888;0.005676;977;75.197544;3.390995;486;1338126756557;1338891495358
10;31;16;37;0;6041;-43.709816;-48.0;-38.0;-45.0;-44.0;-42.0;2.084089;0.183649;983;74.877925;1.060949;487;1338126756557;1338891495358
10;31;16;41;0;7130;-32.112903;-40.0;-25.0;-34.0;-31.0;-30.0;2.581485;0.036486;979;77.381001;1.502175;493;1338126756557;1338891495358
10;31;16;42;0;7388;-18.774770;-27.0;-13.0;-21.0;-18.0;-17.0;3.101269;0.001622;977;74.812692;3.586565;500;1338126756557;1338891495358
10;31;16;43;0;41;-46.317073;-47.0;-45.0;-47.0;-46.0;-46.0;0.521489;0.994459;983;76.374364;0.597205;492;1338126756557;1338891495358
10;31;16;44;0;7400;-11.388649;-16.0;-8.0;-13.0;-10.0;-9.0;2.060585;0.000000;982;74.450102;4.764918;494;1338126756557;1338891495358
10;31;16;46;0;7296;-33.152823;-38.0;-29.0;-34.0;-33.0;-31.0;2.308093;0.014054;988;76.487854;2.057643;487;1338126756557;1338891495358
10;31;16;47;0;5068;-39.351618;-47.0;-36.0;-41.0;-38.0;-37.0;3.074672;0.315135;984;76.335366;0.952231;492;1338126756557;1338891495358
10;31;16;48;0;7388;-34.391987;-39.0;-29.0;-35.0;-34.0;-32.0;3.048207;0.001622;980;75.250000;1.905787;497;1338126756557;1338891495358
10;31;16;50;0;7396;-10.711330;-16.0;-6.0;-12.0;-10.0;-9.0;2.434391;0.000541;986;75.227181;4.052337;493;1338126756557;1338891495358
10;31;64;4;0;7385;-20.899120;-24.0;-18.0;-22.0;-21.0;-20.0;1.187685;0.002027;982;76.215886;4.677165;496;1338126876853;1338891616240
10;31;64;5;0;7392;-19.236337;-27.0;-11.0;-21.0;-19.0;-17.0;2.667526;0.001081;980;76.024490;5.348471;495;1338126876853;1338891616240
10;31;64;6;0;7400;-8.975405;-13.0;-5.0;-10.0;-9.0;-8.0;3.625262;0.000000;977;78.342886;7.161925;489;1338126876853;1338891616240
10;31;64;7;0;3341;-43.434900;-47.0;-39.0;-45.0;-44.0;-42.0;1.573650;0.548514;980;77.006122;1.108037;486;1338126876853;1338891616240
10;31;64;12;0;7400;-9.193649;-12.0;-5.0;-10.0;-9.0;-8.0;1.198137;0.000000;981;75.098879;6.683471;500;1338126876853;1338891616240
10;31;64;13;0;7393;-15.560936;-21.0;-10.0;-17.0;-15.0;-14.0;2.540122;0.000946;983;77.073245;5.358885;490;1338126876853;1338891616240
10;31;64;14;0;6848;-41.821700;-46.0;-38.0;-43.0;-42.0;-41.0;1.605785;0.074595;980;77.721429;1.281179;495;1338126876853;1338891616240
10;31;64;17;0;4967;-45.313872;-47.0;-44.0;-46.0;-46.0;-45.0;1.431738;0.328784;987;75.336373;0.972400;491;1338126876853;1338891616240
10;31;64;22;0;7092;-33.228990;-43.0;-25.0;-36.0;-33.0;-31.0;4.134635;0.041622;975;74.367179;3.202692;492;1338126876853;1338891616240
10;31;64;25;0;7400;-13.704865;-17.0;-9.0;-14.0;-13.0;-12.0;3.294309;0.000000;984;75.783537;6.892201;491;1338126876853;1338891616240
10;31;64;28;0;7252;-29.874379;-41.0;-20.0;-33.0;-31.0;-26.0;4.482094;0.020000;982;77.559063;3.777998;491;1338126876853;1338891616240
