txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
31;31;0;4;0;7500;-12.314000;-14.0;-11.0;-13.0;-12.0;-12.0;1.092320;0.000000;993;75.730111;2.524012;502;1338119056425;1338894267556
31;31;0;5;0;7367;-28.147821;-42.0;-19.0;-32.0;-29.0;-25.0;5.183859;0.017733;990;75.297980;1.800768;492;1338119056425;1338894267556
31;31;0;6;0;7499;-13.196960;-20.0;-9.0;-15.0;-13.0;-11.0;2.261100;0.000133;991;77.194753;2.207291;501;1338119056425;1338894267556
31;31;0;7;0;7488;-34.513889;-36.0;-33.0;-35.0;-34.0;-34.0;1.368254;0.001600;995;76.918593;1.030914;501;1338119056425;1338894267556
31;31;0;10;0;7498;-20.761136;-30.0;-11.0;-23.0;-21.0;-18.0;3.029471;0.000267;997;76.155466;2.436936;491;1338119056425;1338894267556
31;31;0;12;0;7495;-23.799466;-36.0;-13.0;-27.0;-23.0;-21.0;3.195223;0.000667;993;74.222558;2.250406;498;1338119056425;1338894267556
31;31;0;13;0;7500;-12.528133;-18.0;-8.0;-14.0;-13.0;-11.0;2.065763;0.000000;993;76.331319;1.962860;495;1338119056425;1338894267556
31;31;0;14;0;7295;-41.408225;-46.0;-36.0;-44.0;-41.0;-40.0;2.138741;0.027333;992;77.584677;0.811675;495;1338119056425;1338894267556
31;31;0;15;0;311;-48.347267;-50.0;-47.0;-49.0;-49.0;-48.0;0.792088;0.958533;993;74.087613;0.410764;504;1338119056425;1338894267556
31;31;0;17;0;7478;-36.809441;-41.0;-33.0;-38.0;-37.0;-36.0;1.875397;0.002933;997;75.238716;0.754628;490;1338119056425;1338894267556
31;31;0;22;0;7497;-17.067760;-22.0;-10.0;-19.0;-17.0;-15.0;2.034376;0.000400;997;74.039117;2.434581;492;1338119056425;1338894267556
31;31;0;25;0;7455;-26.483836;-38.0;-15.0;-29.0;-27.0;-23.0;4.482740;0.006000;993;74.597180;1.864047;494;1338119056425;1338894267556
31;31;0;28;0;7500;-11.135333;-13.0;-10.0;-12.0;-11.0;-11.0;0.911736;0.000000;991;77.288597;3.325363;500;1338119056425;1338894267556
31;31;0;29;0;7490;-28.971562;-38.0;-21.0;-31.0;-29.0;-26.0;4.041561;0.001333;987;72.056738;2.333898;501;1338119056425;1338894267556
31;31;0;30;0;7500;-13.472267;-17.0;-10.0;-15.0;-14.0;-13.0;1.823570;0.000000;991;73.721493;2.080970;503;1338119056425;1338894267556
31;31;0;32;0;7500;-17.797200;-23.0;-12.0;-19.0;-18.0;-16.0;2.207485;0.000000;999;77.162162;2.151508;497;1338119056425;1338894267556
31;31;0;33;0;7498;-24.673113;-30.0;-20.0;-26.0;-24.0;-23.0;2.113298;0.000267;994;76.244467;2.691150;503;1338119056425;1338894267556
31;31;0;35;0;7500;-5.770533;-7.0;-4.0;-6.0;-6.0;-5.0;1.300348;0.000000;992;74.914315;3.910672;497;1338119056425;1338894267556
31;31;0;36;0;7492;-22.472904;-34.0;-10.0;-25.0;-23.0;-19.0;4.842514;0.001067;995;75.101508;2.882464;505;1338119056425;1338894267556
31;31;0;37;0;7500;-25.059333;-29.0;-21.0;-26.0;-25.0;-24.0;1.469728;0.000000;994;74.937626;1.987406;496;1338119056425;1338894267556
31;31;0;41;0;7500;-13.220267;-15.0;-12.0;-14.0;-13.0;-13.0;0.890012;0.000000;992;77.457661;2.276148;498;1338119056425;1338894267556
31;31;0;42;0;7500;-8.158800;-14.0;-3.0;-10.0;-8.0;-7.0;1.838595;0.000000;992;74.662298;3.122438;496;1338119056425;1338894267556
31;31;0;43;0;2734;-44.702999;-48.0;-41.0;-46.0;-45.0;-44.0;1.622071;0.635467;988;76.326923;0.530149;498;1338119056425;1338894267556
31;31;0;44;0;7500;-11.908800;-20.0;-7.0;-14.0;-12.0;-10.0;2.217823;0.000000;995;74.220101;3.591124;493;1338119056425;1338894267556
31;31;0;46;0;7499;-24.853847;-28.0;-20.0;-25.0;-25.0;-23.0;2.480810;0.000133;990;76.416162;2.221446;504;1338119056425;1338894267556
31;31;0;47;0;7500;-29.255067;-35.0;-24.0;-31.0;-29.0;-28.0;2.080621;0.000000;991;76.416751;1.688608;502;1338119056425;1338894267556
31;31;0;48;0;7495;-28.914610;-36.0;-23.0;-30.0;-29.0;-26.0;3.063629;0.000667;989;75.148635;1.435929;502;1338119056425;1338894267556
31;31;0;50;0;7326;-31.557603;-49.0;-19.0;-37.0;-32.0;-26.0;5.847028;0.023200;984;74.929878;1.182339;497;1338119056425;1338894267556
31;31;16;4;0;7500;-12.137467;-14.0;-9.0;-13.0;-12.0;-11.0;1.044373;0.000000;994;76.034205;4.202914;495;1338119176745;1338894387867
31;31;16;5;0;7322;-28.001093;-44.0;-19.0;-32.0;-28.0;-24.0;5.035918;0.023733;996;75.379518;2.566609;499;1338119176745;1338894387867
31;31;16;6;0;7500;-12.970933;-17.0;-9.0;-15.0;-13.0;-11.0;2.211080;0.000000;997;77.325978;3.388952;494;1338119176745;1338894387867
31;31;16;7;0;7484;-34.374800;-36.0;-33.0;-35.0;-34.0;-34.0;1.390182;0.002133;995;77.031156;1.671766;501;1338119176745;1338894387867
31;31;16;10;0;7496;-20.675027;-30.0;-12.0;-23.0;-21.0;-18.0;2.951111;0.000533;999;76.315315;3.361588;503;1338119176745;1338894387867
