txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
32;31;0;4;0;7379;-31.935086;-45.0;-19.0;-38.0;-31.0;-25.0;7.176585;0.002838;980;75.625510;1.824127;497;1338128079782;1338892822402
32;31;0;5;0;7398;-4.728575;-9.0;-1.0;-6.0;-5.0;-2.0;2.206305;0.000270;983;75.348932;3.338249;492;1338128079782;1338892822402
32;31;0;6;0;7400;-12.464054;-18.0;-9.0;-14.0;-13.0;-10.5;2.063410;0.000000;987;77.140831;2.190109;496;1338128079782;1338892822402
32;31;0;7;0;53;-45.622642;-46.0;-45.0;-46.0;-46.0;-45.0;0.489364;0.992838;982;76.913442;0.834795;492;1338128079782;1338892822402
32;31;0;10;0;7400;-13.082568;-17.0;-9.0;-14.0;-13.0;-12.0;1.650032;0.000000;982;76.344196;3.692522;492;1338128079782;1338892822402
32;31;0;12;0;7400;-18.001757;-22.0;-14.0;-19.0;-18.0;-17.0;1.960861;0.000000;988;74.377530;3.321079;493;1338128079782;1338892822402
32;31;0;13;0;7398;-13.600027;-19.0;-9.0;-15.0;-14.0;-11.0;2.853303;0.000270;985;76.351269;2.057225;498;1338128079782;1338892822402
32;31;0;17;0;1274;-46.784929;-47.0;-47.0;-47.0;-47.0;-47.0;1.001598;0.827838;979;75.217569;0.654275;494;1338128079782;1338892822402
32;31;0;22;0;7343;-26.798992;-35.0;-21.0;-29.0;-26.0;-24.0;3.486349;0.007703;979;74.114402;2.428357;498;1338128079782;1338892822402
32;31;0;25;0;7397;-23.304042;-29.0;-18.0;-25.0;-23.0;-22.0;3.861292;0.000405;981;74.608563;1.781334;498;1338128079782;1338892822402
32;31;0;28;0;6884;-35.635822;-43.0;-27.0;-37.0;-35.0;-33.0;3.189497;0.069730;986;76.993915;1.679365;494;1338128079782;1338892822402
32;31;0;29;0;7400;-1.944730;-2.0;-2.0;-2.0;-2.0;-2.0;0.406794;0.000000;986;72.251521;4.624984;484;1338128079782;1338892822402
32;31;0;30;0;7382;-21.992279;-26.0;-19.0;-23.0;-22.0;-21.0;1.805941;0.002432;981;73.901121;2.900635;498;1338128079782;1338892822402
32;31;0;31;0;7399;-20.145155;-26.0;-17.0;-22.0;-21.0;-19.0;2.143857;0.000135;980;73.424490;2.608506;492;1338128079782;1338892822402
32;31;0;33;0;7383;-32.007991;-36.0;-28.0;-33.0;-32.0;-31.0;1.383444;0.002297;982;75.983707;1.338575;491;1338128079782;1338892822402
32;31;0;35;0;7396;-14.664684;-18.0;-10.0;-15.0;-15.0;-13.0;1.589962;0.000541;979;74.736466;2.374457;490;1338128079782;1338892822402
32;31;0;36;0;7386;-21.689683;-30.0;-14.0;-24.0;-21.0;-20.0;3.413081;0.001892;980;75.060204;2.636169;493;1338128079782;1338892822402
32;31;0;37;0;4553;-45.377773;-47.0;-44.0;-46.0;-45.0;-45.0;1.295883;0.384730;981;74.891947;1.161696;492;1338128079782;1338892822402
32;31;0;41;0;6748;-35.767190;-43.0;-29.0;-37.0;-35.0;-33.0;3.335924;0.088108;981;77.382263;1.537840;493;1338128079782;1338892822402
32;31;0;42;0;7390;-22.796888;-34.0;-10.0;-25.0;-23.0;-19.0;4.658483;0.001351;974;74.633470;2.229428;495;1338128079782;1338892822402
32;31;0;43;0;14;-47.071429;-47.0;-47.0;-47.0;-47.0;-47.0;0.474631;0.998108;984;76.355691;0.629479;492;1338128079782;1338892822402
32;31;0;44;0;7370;-24.516825;-33.0;-19.0;-26.0;-25.0;-21.0;3.741375;0.004054;978;74.021472;1.860143;496;1338128079782;1338892822402
32;31;0;46;0;7345;-38.529612;-42.0;-34.0;-39.0;-38.0;-37.0;2.089234;0.007432;987;76.308004;1.044820;501;1338128079782;1338892822402
