txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
47;31;0;4;0;7126;-29.473056;-33.0;-25.0;-30.0;-29.0;-28.0;2.233409;0.037027;973;75.759507;2.300860;493;1338123026215;1338887763193
47;31;0;5;0;4101;-41.639356;-48.0;-34.0;-44.0;-42.0;-40.0;3.092067;0.445811;979;75.111338;0.522367;494;1338123026215;1338887763193
47;31;0;6;0;6605;-37.370780;-43.0;-33.0;-39.0;-37.0;-36.0;2.021199;0.107432;983;77.098678;1.171378;495;1338123026215;1338887763193
47;31;0;7;0;7272;-18.154015;-22.0;-14.0;-19.0;-18.0;-17.0;1.232302;0.017297;981;77.115189;2.814682;496;1338123026215;1338887763193
47;31;0;10;0;4802;-38.140150;-47.0;-34.0;-41.0;-36.0;-36.0;3.311398;0.351081;979;76.022472;0.861293;494;1338123026215;1338887763193
47;31;0;12;0;7235;-34.754112;-40.0;-30.0;-36.0;-35.0;-33.0;1.963222;0.022297;978;74.140082;1.510051;495;1338123026215;1338887763193
47;31;0;13;0;7243;-33.583736;-39.0;-28.0;-35.0;-33.0;-32.0;2.368379;0.021216;983;76.394710;1.543283;496;1338123026215;1338887763193
47;31;0;14;0;7381;-15.441675;-17.0;-14.0;-16.0;-16.0;-15.0;1.499419;0.002568;984;77.691057;2.557593;494;1338123026215;1338887763193
47;31;0;15;0;7016;-36.504846;-38.0;-35.0;-37.0;-36.0;-36.0;1.570026;0.051892;978;74.211656;1.467905;493;1338123026215;1338887763193
47;31;0;17;0;6949;-32.217729;-41.0;-22.0;-34.0;-32.0;-29.0;4.060559;0.060946;983;75.282808;1.101461;492;1338123026215;1338887763193
47;31;0;22;0;7152;-24.123182;-28.0;-21.0;-25.0;-24.0;-23.0;1.425563;0.033514;986;74.044625;1.904853;484;1338123026215;1338887763193
47;31;0;25;0;7279;-33.404589;-43.0;-28.0;-36.0;-33.0;-31.0;2.418143;0.016351;983;74.604273;1.403031;483;1338123026215;1338887763193
47;31;0;28;0;7157;-24.602347;-34.0;-17.0;-27.0;-23.0;-22.0;4.108987;0.032838;977;77.094166;2.110021;489;1338123026215;1338887763193
47;31;0;29;0;3588;-47.005574;-51.0;-43.0;-48.0;-47.0;-46.0;1.695522;0.515135;989;71.841254;0.602018;494;1338123026215;1338887763193
47;31;0;30;0;7250;-23.529103;-25.0;-22.0;-24.0;-24.0;-23.0;1.540566;0.020270;984;73.825203;2.346386;487;1338123026215;1338887763193
47;31;0;31;0;7308;-30.125479;-34.0;-26.0;-31.0;-30.0;-29.0;1.391185;0.012432;983;73.354018;1.807092;490;1338123026215;1338887763193
47;31;0;32;0;3174;-40.640202;-42.0;-39.0;-41.0;-41.0;-40.0;1.356558;0.571081;983;77.070193;0.930451;494;1338123026215;1338887763193
47;31;0;33;0;7043;-11.121255;-15.0;-7.0;-12.0;-11.0;-10.0;1.171132;0.048243;986;76.202840;3.076261;494;1338123026215;1338887763193
47;31;0;35;0;7322;-27.869435;-33.0;-22.0;-30.0;-28.0;-26.0;2.546150;0.010541;985;74.676142;1.416256;495;1338123026215;1338887763193
47;31;0;36;0;5558;-41.136740;-48.0;-30.0;-44.0;-43.0;-38.0;4.067809;0.248919;982;74.934827;1.091076;491;1338123026215;1338887763193
47;31;0;37;0;7290;-13.220576;-19.0;-9.0;-15.0;-14.0;-11.0;2.238776;0.014865;983;74.917599;2.038910;493;1338123026215;1338887763193
47;31;0;41;0;7350;-12.907075;-19.0;-7.0;-15.0;-14.0;-11.0;2.057796;0.006757;981;77.459735;2.534992;494;1338123026215;1338887763193
47;31;0;42;0;7016;-35.395239;-43.0;-29.0;-37.0;-35.0;-33.0;3.008162;0.051892;987;74.510638;1.126231;493;1338123026215;1338887763193
47;31;0;43;0;7283;-22.384182;-26.0;-19.0;-23.0;-22.0;-21.0;1.406378;0.015811;986;76.413793;1.842855;493;1338123026215;1338887763193
47;31;0;44;0;7228;-33.976204;-39.0;-28.0;-35.0;-34.0;-32.0;2.459747;0.023243;981;74.005097;1.488382;487;1338123026215;1338887763193
47;31;0;46;0;7291;-11.566315;-17.0;-7.0;-13.0;-12.0;-10.0;1.387416;0.014730;982;76.432790;2.073832;490;1338123026215;1338887763193
47;31;0;48;0;7350;-5.456871;-10.0;0.0;-7.0;-6.0;-4.0;1.981127;0.006757;977;75.218014;2.711648;494;1338123026215;1338887763193
