txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
17;31;0;4;0;6895;-40.980276;-48.0;-33.0;-45.0;-41.0;-38.0;3.644114;0.068243;986;75.602434;1.333730;492;1338124831785;1338889568152
17;31;0;5;0;7362;-40.204021;-44.0;-37.0;-41.0;-40.0;-39.0;1.800525;0.005135;985;75.189848;0.866904;494;1338124831785;1338889568152
17;31;0;6;0;6179;-42.800129;-47.0;-38.0;-45.0;-43.0;-41.0;2.228605;0.165000;980;77.136735;1.187128;494;1338124831785;1338889568152
17;31;0;7;0;7398;-19.545147;-24.0;-16.0;-21.0;-19.0;-19.0;2.850861;0.000270;981;77.024465;2.248676;496;1338124831785;1338889568152
17;31;0;10;0;5919;-44.867883;-48.0;-41.0;-46.0;-45.0;-44.0;1.542716;0.200135;981;76.000000;0.782461;495;1338124831785;1338889568152
17;31;0;12;0;7085;-42.918419;-48.0;-37.0;-44.0;-43.0;-41.0;2.190557;0.042568;977;74.109519;1.256655;491;1338124831785;1338889568152
17;31;0;13;0;7351;-38.444293;-46.0;-35.0;-40.0;-38.0;-36.0;2.397020;0.006622;976;76.350410;1.311941;488;1338124831785;1338889568152
17;31;0;14;0;7400;-9.868378;-15.0;-4.0;-11.0;-10.0;-8.0;2.269389;0.000000;981;77.729867;2.555789;489;1338124831785;1338889568152
17;31;0;15;0;7400;-16.622432;-21.0;-11.0;-18.0;-17.0;-15.0;1.565659;0.000000;981;74.214067;2.104186;495;1338124831785;1338889568152
17;31;0;22;0;7373;-33.999186;-35.0;-32.0;-34.0;-33.0;-33.0;2.099595;0.003649;976;73.949795;1.315992;497;1338124831785;1338889568152
17;31;0;25;0;7210;-42.251040;-48.0;-37.0;-44.0;-42.0;-41.0;2.226389;0.025676;973;74.538541;0.985390;498;1338124831785;1338889568152
17;31;0;28;0;7327;-31.402620;-37.0;-26.0;-33.0;-31.0;-30.0;2.427723;0.009865;980;77.037755;1.482483;500;1338124831785;1338889568152
17;31;0;29;0;7363;-46.026755;-50.0;-42.0;-47.0;-46.0;-45.0;1.181201;0.005000;976;71.925205;1.082040;487;1338124831785;1338889568152
17;31;0;30;0;7356;-37.805193;-42.0;-34.0;-39.0;-37.0;-37.0;2.158752;0.005946;976;73.683402;1.122804;498;1338124831785;1338889568152
17;31;0;31;0;7338;-37.918643;-42.0;-34.0;-39.0;-38.0;-37.0;2.100268;0.008378;981;73.301733;1.204874;489;1338124831785;1338889568152
17;31;0;32;0;980;-45.629592;-47.0;-44.0;-46.0;-46.0;-45.0;0.747172;0.867568;987;77.015198;0.965307;493;1338124831785;1338889568152
17;31;0;33;0;7400;-16.556892;-20.0;-14.0;-17.0;-17.0;-15.0;1.161045;0.000000;979;76.237998;2.971842;489;1338124831785;1338889568152
17;31;0;35;0;7354;-37.141692;-42.0;-33.0;-38.0;-37.0;-35.0;2.182493;0.006216;985;74.647716;1.284981;493;1338124831785;1338889568152
17;31;0;36;0;4849;-44.818313;-49.0;-41.0;-46.0;-46.0;-44.0;1.941222;0.344730;976;74.882172;0.987849;495;1338124831785;1338889568152
17;31;0;37;0;7400;-16.873378;-22.0;-11.0;-18.0;-16.0;-15.0;1.998728;0.000000;981;74.841998;1.442967;492;1338124831785;1338889568152
17;31;0;41;0;7386;-26.713783;-33.0;-22.0;-29.0;-27.0;-25.0;2.227329;0.001892;986;77.368154;1.499699;493;1338124831785;1338889568152
17;31;0;42;0;6898;-43.999855;-48.0;-40.0;-45.0;-44.0;-43.0;1.879161;0.067838;978;74.551125;1.401835;489;1338124831785;1338889568152
17;31;0;43;0;7399;-13.539668;-25.0;-9.0;-16.0;-13.0;-10.0;3.621899;0.000135;983;76.466938;2.445470;488;1338124831785;1338889568152
17;31;0;44;0;4865;-46.109764;-50.0;-41.0;-48.0;-46.0;-45.0;1.817506;0.342568;985;73.943147;1.182020;494;1338124831785;1338889568152
17;31;0;46;0;6209;-33.440006;-46.0;-23.0;-36.0;-33.0;-29.0;5.511964;0.160946;983;76.458800;1.943206;486;1338124831785;1338889568152
17;31;0;47;0;7315;-32.855229;-42.0;-23.0;-35.0;-32.0;-30.0;3.883448;0.011486;984;76.372967;1.404151;491;1338124831785;1338889568152
17;31;0;48;0;7400;-23.482432;-27.0;-19.0;-24.0;-23.0;-22.0;2.405835;0.000000;984;75.152439;1.827543;489;1338124831785;1338889568152
17;31;0;50;0;4951;-45.830943;-49.0;-42.0;-47.0;-46.0;-45.0;1.477337;0.330946;984;74.884146;0.799792;497;1338124831785;1338889568152
17;31;16;4;0;6729;-40.799970;-48.0;-31.0;-44.0;-41.0;-38.0;3.472346;0.090676;973;75.677287;1.422435;497;1338124952090;1338889688455
17;31;16;5;0;7333;-40.123960;-44.0;-37.0;-41.0;-40.0;-39.0;1.810149;0.009054;987;75.217832;1.388947;493;1338124952090;1338889688455
17;31;16;6;0;5867;-42.648031;-47.0;-38.0;-44.0;-43.0;-41.0;2.107258;0.207162;972;77.148148;1.480622;487;1338124952090;1338889688455
17;31;16;7;0;7398;-19.589213;-24.0;-16.0;-21.0;-19.0;-19.0;2.961531;0.000270;984;77.221545;3.246362;484;1338124952090;1338889688455
17;31;16;10;0;5328;-44.741554;-48.0;-41.0;-46.0;-45.0;-44.0;1.583963;0.280000;982;76.031568;0.903059;486;1338124952090;1338889688455
17;31;16;12;0;7014;-42.806245;-48.0;-37.0;-44.0;-43.0;-41.0;2.171385;0.052162;982;74.152749;1.222073;493;1338124952090;1338889688455
17;31;16;13;0;7288;-38.233397;-43.0;-35.0;-39.0;-38.0;-36.0;2.389309;0.015135;982;76.355397;1.493092;493;1338124952090;1338889688455
17;31;16;14;0;7400;-9.650405;-15.0;-4.0;-11.0;-10.0;-8.0;2.164682;0.000000;986;78.199797;4.980331;495;1338124952090;1338889688455
17;31;16;15;0;7400;-16.494054;-20.0;-11.0;-18.0;-17.0;-15.0;1.538080;0.000000;980;74.443878;3.543962;489;1338124952090;1338889688455
17;31;16;22;0;7331;-33.978311;-35.0;-32.0;-34.0;-33.0;-33.0;2.189319;0.009324;977;74.258956;2.601128;487;1338124952090;1338889688455
17;31;16;25;0;7024;-42.006549;-48.0;-37.0;-44.0;-42.0;-41.0;2.249992;0.050811;980;74.624490;1.365642;495;1338124952090;1338889688455
17;31;16;28;0;7345;-31.244384;-37.0;-26.0;-33.0;-31.0;-30.0;2.250040;0.007432;977;77.158649;2.277925;487;1338124952090;1338889688455
17;31;16;29;0;7239;-45.913524;-50.0;-42.0;-47.0;-46.0;-45.0;1.179161;0.021757;980;71.956122;1.329754;500;1338124952090;1338889688455
17;31;16;30;0;7321;-37.758230;-42.0;-34.0;-39.0;-37.0;-37.0;2.328842;0.010676;978;73.852761;1.895639;480;1338124952090;1338889688455
17;31;16;31;0;7199;-37.807334;-42.0;-34.0;-39.0;-38.0;-37.0;1.843478;0.027162;982;73.275967;1.152143;498;1338124952090;1338889688455
17;31;16;32;0;740;-45.271622;-47.0;-44.0;-46.0;-46.0;-45.0;0.953878;0.900000;984;77.069106;1.143472;498;1338124952090;1338889688455
17;31;16;33;0;7400;-16.565135;-20.0;-13.0;-17.0;-17.0;-15.0;1.190277;0.000000;986;76.455375;4.152980;495;1338124952090;1338889688455
17;31;16;35;0;7314;-37.120454;-45.0;-33.0;-39.0;-37.0;-35.0;2.439501;0.011622;984;74.738821;1.989258;498;1338124952090;1338889688455
17;31;16;36;0;4782;-44.785027;-49.0;-39.0;-46.0;-46.0;-43.0;1.961404;0.353784;982;74.967413;1.498541;488;1338124952090;1338889688455
17;31;16;37;0;7400;-17.001081;-22.0;-11.0;-18.0;-16.0;-15.0;2.325633;0.000000;978;75.144172;3.218847;496;1338124952090;1338889688455
17;31;16;41;0;7372;-26.661150;-32.0;-22.0;-28.0;-27.0;-25.0;2.087801;0.003784;984;77.552846;2.557030;489;1338124952090;1338889688455
17;31;16;42;0;6655;-43.935537;-48.0;-40.0;-45.0;-44.0;-43.0;1.811999;0.100676;985;74.528934;1.331843;492;1338124952090;1338889688455
17;31;16;43;0;7400;-13.244189;-22.0;-9.0;-15.0;-13.0;-10.0;3.476987;0.000000;983;76.761953;3.959095;496;1338124952090;1338889688455
17;31;16;44;0;4412;-45.908205;-50.0;-41.0;-48.0;-46.0;-45.0;1.778854;0.403784;987;73.971631;1.431749;495;1338124952090;1338889688455
17;31;16;46;0;6180;-32.965210;-44.0;-21.0;-35.0;-32.0;-29.0;5.471483;0.164865;986;76.548682;2.362603;492;1338124952090;1338889688455
17;31;16;47;0;7351;-32.635968;-42.0;-23.0;-35.0;-32.0;-30.0;3.908648;0.006622;977;76.355169;1.239611;498;1338124952090;1338889688455
17;31;16;48;0;7394;-23.578577;-27.0;-19.0;-24.0;-23.0;-22.0;2.909400;0.000811;981;75.423038;3.070505;496;1338124952090;1338889688455
17;31;16;50;0;4785;-45.657889;-49.0;-41.0;-47.0;-46.0;-44.0;1.431181;0.353378;979;74.920327;1.025137;497;1338124952090;1338889688455
17;31;64;4;0;6446;-40.797083;-48.0;-33.0;-44.0;-41.0;-38.0;3.386016;0.128919;977;75.861822;2.242096;491;1338125072367;1338889808769
17;31;64;5;0;7252;-40.085907;-44.0;-37.0;-41.0;-40.0;-39.0;1.747212;0.020000;983;75.405900;2.004843;497;1338125072367;1338889808769
17;31;64;6;0;5232;-42.387424;-46.0;-36.0;-44.0;-43.0;-40.0;2.094119;0.292973;978;77.255624;1.728233;496;1338125072367;1338889808769
17;31;64;7;0;7394;-19.718826;-24.0;-16.0;-21.0;-19.0;-19.0;3.003772;0.000811;973;77.751285;5.214317;493;1338125072367;1338889808769
17;31;64;10;0;4629;-44.472456;-46.0;-43.0;-45.0;-45.0;-44.0;1.355368;0.374459;986;76.053753;0.990386;497;1338125072367;1338889808769
17;31;64;12;0;6760;-42.669822;-48.0;-37.0;-44.0;-43.0;-41.0;2.118443;0.086486;980;74.298980;1.797569;498;1338125072367;1338889808769
17;31;64;13;0;7149;-38.207022;-43.0;-35.0;-39.0;-38.0;-36.0;2.337069;0.033919;987;76.618034;2.530744;499;1338125072367;1338889808769
17;31;64;14;0;7400;-9.748243;-15.0;-4.0;-11.0;-10.0;-8.0;2.090078;0.000000;984;78.611789;6.450351;488;1338125072367;1338889808769
17;31;64;15;0;7400;-16.587432;-21.0;-12.0;-18.0;-17.0;-15.0;1.551191;0.000000;981;75.325178;6.565002;497;1338125072367;1338889808769
17;31;64;22;0;7261;-33.944360;-35.0;-32.0;-34.0;-33.0;-33.0;1.953506;0.018784;974;74.595483;3.775104;496;1338125072367;1338889808769
17;31;64;25;0;6983;-41.965058;-48.0;-37.0;-44.0;-42.0;-41.0;2.254486;0.056351;982;74.836049;1.965192;489;1338125072367;1338889808769
17;31;64;28;0;7288;-31.168222;-37.0;-26.0;-33.0;-31.0;-30.0;2.393548;0.015135;982;77.453157;3.169899;499;1338125072367;1338889808769
17;31;64;29;0;7215;-45.961746;-50.0;-42.0;-47.0;-46.0;-45.0;1.156546;0.025000;985;72.081218;1.555708;489;1338125072367;1338889808769
17;31;64;30;0;7242;-37.894504;-42.0;-34.0;-39.0;-37.0;-37.0;2.427442;0.021351;983;74.032553;2.664727;502;1338125072367;1338889808769
17;31;64;31;0;7138;-37.922387;-42.0;-34.0;-39.0;-38.0;-37.0;2.181835;0.035405;981;73.673802;2.927285;490;1338125072367;1338889808769
17;31;64;32;0;519;-44.753372;-46.0;-43.0;-45.0;-45.0;-44.0;0.827182;0.929865;984;77.131098;1.103075;492;1338125072367;1338889808769
17;31;64;33;0;7400;-16.527838;-20.0;-14.0;-17.0;-17.0;-15.0;1.142991;0.000000;981;76.803262;5.439559;489;1338125072367;1338889808769
17;31;64;35;0;7201;-37.076517;-42.0;-32.0;-38.0;-37.0;-35.0;2.364401;0.026892;974;74.960986;2.603365;493;1338125072367;1338889808769
17;31;64;36;0;4716;-44.712892;-48.0;-39.0;-46.0;-46.0;-43.0;2.003351;0.362703;992;74.993952;1.441060;502;1338125072367;1338889808769
17;31;64;37;0;7400;-16.869189;-22.0;-11.0;-18.0;-16.0;-15.0;2.149796;0.000000;979;75.756895;5.850222;499;1338125072367;1338889808769
17;31;64;41;0;7339;-26.767407;-33.0;-21.0;-29.0;-27.0;-25.0;2.169374;0.008243;981;78.073394;4.287228;489;1338125072367;1338889808769
17;31;64;42;0;6423;-43.890238;-48.0;-40.0;-45.0;-44.0;-43.0;1.879822;0.132027;976;74.723361;1.770791;495;1338125072367;1338889808769
17;31;64;43;0;7400;-13.287297;-22.0;-8.0;-15.0;-13.0;-10.0;3.497904;0.000000;984;77.512195;6.540418;488;1338125072367;1338889808769
17;31;64;44;0;4135;-45.782104;-50.0;-41.0;-47.0;-46.0;-44.5;1.660512;0.441216;986;74.016227;1.297299;489;1338125072367;1338889808769
17;31;64;46;0;5934;-32.892990;-44.0;-22.0;-35.0;-32.0;-29.0;5.358653;0.198108;986;76.719067;2.898833;486;1338125072367;1338889808769
17;31;64;47;0;7287;-32.187183;-40.0;-24.0;-34.0;-32.0;-30.0;3.882269;0.015270;978;76.798569;3.120789;491;1338125072367;1338889808769
17;31;64;48;0;7396;-23.577745;-27.0;-19.0;-24.0;-23.0;-22.0;2.600003;0.000541;983;75.915565;4.950878;484;1338125072367;1338889808769
17;31;64;50;0;4174;-45.367992;-48.0;-41.0;-47.0;-45.0;-44.0;1.422893;0.435946;981;75.067278;1.762871;483;1338125072367;1338889808769
17;27;0;4;0;6199;-42.106953;-50.0;-35.0;-45.0;-43.0;-40.0;3.201325;0.162297;983;75.560529;0.560176;490;1338124846824;1338889583192
17;27;0;5;0;7344;-41.762800;-47.0;-39.0;-43.0;-42.0;-40.0;1.710045;0.007568;983;75.220753;1.131432;484;1338124846824;1338889583192
17;27;0;6;0;4888;-43.490589;-47.0;-39.0;-45.0;-44.0;-42.0;1.724744;0.339459;986;77.140974;1.193640;489;1338124846824;1338889583192
17;27;0;7;0;7400;-20.794730;-26.0;-15.0;-22.0;-21.0;-19.0;2.553739;0.000000;979;76.991828;2.076732;489;1338124846824;1338889583192
17;27;0;10;0;4326;-45.451225;-47.0;-44.0;-46.0;-46.0;-45.0;1.241778;0.415405;981;76.029562;0.727129;489;1338124846824;1338889583192
17;27;0;12;0;6862;-44.338240;-48.0;-40.0;-45.0;-44.0;-43.0;1.728806;0.072703;986;74.103448;1.035143;492;1338124846824;1338889583192
17;27;0;13;0;7248;-39.842025;-45.0;-37.0;-41.0;-39.0;-38.0;2.291269;0.020541;985;76.350254;1.311365;491;1338124846824;1338889583192
17;27;0;14;0;7400;-11.189730;-15.0;-7.0;-12.0;-11.0;-10.0;2.122789;0.000000;978;77.792434;2.992119;487;1338124846824;1338889583192
17;27;0;15;0;7400;-18.164459;-22.0;-15.0;-19.0;-18.0;-17.0;1.491284;0.000000;994;74.283702;2.484189;488;1338124846824;1338889583192
17;27;0;22;0;7350;-35.557959;-35.0;-35.0;-35.0;-35.0;-35.0;2.023834;0.006757;992;73.941532;1.200659;488;1338124846824;1338889583192
17;27;0;25;0;6908;-43.585553;-48.0;-40.0;-45.0;-44.0;-43.0;1.978033;0.066486;985;74.609137;1.547525;496;1338124846824;1338889583192
17;27;0;28;0;7283;-32.649870;-38.0;-27.0;-34.0;-32.0;-31.0;2.207860;0.015811;986;77.040568;1.473411;486;1338124846824;1338889583192
17;27;0;29;0;7318;-47.191172;-49.0;-46.0;-48.0;-47.0;-47.0;1.086246;0.011081;982;71.865580;0.765101;495;1338124846824;1338889583192
17;27;0;30;0;7339;-39.474315;-45.0;-35.0;-41.0;-39.0;-38.0;2.362660;0.008243;987;73.738602;1.700304;486;1338124846824;1338889583192
17;27;0;31;0;7268;-39.491332;-45.0;-35.0;-41.0;-39.0;-38.0;2.012567;0.017838;989;73.402427;1.826435;499;1338124846824;1338889583192
17;27;0;32;0;283;-45.759717;-47.0;-44.0;-46.0;-46.0;-45.0;0.718699;0.961757;985;77.038579;0.583073;494;1338124846824;1338889583192
17;27;0;33;0;7400;-18.119730;-22.0;-16.0;-19.0;-18.0;-17.0;1.056450;0.000000;982;76.251527;3.223397;495;1338124846824;1338889583192
17;27;0;35;0;7327;-38.783540;-44.0;-35.0;-40.0;-38.0;-37.0;2.340363;0.009865;980;74.722449;1.560658;494;1338124846824;1338889583192
17;27;0;36;0;4787;-45.778567;-49.0;-40.0;-47.0;-46.0;-44.0;1.719294;0.353108;982;74.876782;1.082758;489;1338124846824;1338889583192
17;27;0;37;0;7400;-18.372432;-22.0;-15.0;-19.0;-17.0;-17.0;2.051097;0.000000;988;74.952429;2.295488;494;1338124846824;1338889583192
17;27;0;41;0;7372;-28.415898;-34.0;-23.0;-30.0;-29.0;-27.0;2.129852;0.003784;980;77.397959;1.782561;492;1338124846824;1338889583192
17;27;0;42;0;6507;-45.096972;-49.0;-41.0;-46.0;-45.0;-44.0;1.536212;0.120676;987;74.480243;0.749824;494;1338124846824;1338889583192
17;27;0;43;0;7400;-15.445405;-21.0;-10.0;-17.0;-15.0;-14.0;2.847380;0.000000;984;76.383130;1.155534;497;1338124846824;1338889583192
