txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
50;31;0;4;0;7364;-27.191744;-35.0;-20.0;-29.0;-26.0;-25.0;3.240449;0.004865;982;75.750509;2.337016;490;1338128801518;1338893544676
50;31;0;5;0;7400;-12.528649;-18.0;-9.0;-14.0;-13.0;-11.0;1.810226;0.000000;985;75.306599;2.639099;491;1338128801518;1338893544676
50;31;0;6;0;7400;-9.616216;-15.0;-4.0;-11.0;-10.0;-8.0;1.958070;0.000000;984;77.286585;3.140518;486;1338128801518;1338893544676
50;31;0;7;0;1998;-44.973473;-46.0;-43.0;-45.0;-45.0;-44.0;0.782762;0.730000;985;76.902538;0.510702;490;1338128801518;1338893544676
50;31;0;10;0;7400;-9.829730;-15.0;-4.0;-11.0;-10.0;-8.0;2.318225;0.000000;985;76.105584;2.296387;486;1338128801518;1338893544676
50;31;0;12;0;7400;-8.501216;-11.0;-5.0;-10.0;-9.0;-8.0;1.366286;0.000000;982;74.403259;3.774520;492;1338128801518;1338893544676
50;31;0;13;0;7382;-18.212679;-23.0;-12.0;-19.0;-18.0;-16.0;3.520434;0.002432;981;76.450561;2.616442;494;1338128801518;1338893544676
50;31;0;14;0;37;-45.756757;-47.0;-45.0;-46.0;-46.0;-45.0;0.494717;0.995000;983;77.602238;0.615048;491;1338128801518;1338893544676
50;31;0;17;0;5080;-45.512795;-49.0;-40.0;-47.0;-46.0;-44.0;1.448408;0.313514;989;75.237614;0.587626;493;1338128801518;1338893544676
50;31;0;22;0;7359;-26.325180;-35.0;-21.0;-28.0;-26.0;-23.0;3.259144;0.005541;981;74.055046;2.193922;489;1338128801518;1338893544676
50;31;0;25;0;7400;-4.335270;-7.0;-1.0;-6.0;-4.0;-3.0;1.705005;0.000000;983;75.051882;4.939796;489;1338128801518;1338893544676
50;31;0;28;0;7352;-26.870919;-36.0;-20.0;-29.0;-27.0;-24.0;3.458806;0.006486;984;77.094512;2.050286;493;1338128801518;1338893544676
50;31;0;29;0;7400;-6.403784;-9.0;-3.0;-8.0;-7.0;-5.0;1.630957;0.000000;981;72.092762;3.607045;499;1338128801518;1338893544676
50;31;0;30;0;7388;-22.505414;-28.0;-17.0;-24.0;-23.0;-21.0;2.343541;0.001622;984;73.793699;2.366501;490;1338128801518;1338893544676
50;31;0;31;0;7334;-32.616580;-46.0;-23.0;-38.0;-33.0;-27.0;5.709952;0.008919;983;73.358087;1.815287;497;1338128801518;1338893544676
50;31;0;32;0;7400;-11.538514;-17.0;-6.0;-13.0;-11.0;-10.0;1.496991;0.000000;984;77.204268;2.693185;495;1338128801518;1338893544676
50;31;0;33;0;7365;-35.026884;-40.0;-29.0;-36.0;-35.0;-33.0;2.586701;0.004730;982;75.965377;1.152413;492;1338128801518;1338893544676
50;31;0;35;0;7313;-24.927116;-33.0;-19.0;-26.0;-23.0;-21.0;5.897605;0.011757;982;74.644603;1.526847;496;1338128801518;1338893544676
50;31;0;36;0;7397;-15.296472;-23.0;-9.0;-17.0;-15.0;-13.0;2.539329;0.000405;984;75.075203;2.712849;487;1338128801518;1338893544676
50;31;0;37;0;5374;-43.463714;-49.0;-36.0;-47.0;-44.0;-41.0;3.475806;0.273784;988;74.913968;1.165915;492;1338128801518;1338893544676
50;31;0;41;0;7244;-37.160547;-43.0;-32.0;-39.0;-37.0;-36.0;3.083725;0.021081;982;77.302444;1.000089;490;1338128801518;1338893544676
