txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
37;31;0;4;0;6462;-32.344011;-38.0;-27.0;-34.0;-32.0;-31.0;3.111314;0.126757;978;75.635992;1.617589;489;1338125192657;1338889929070
37;31;0;5;0;7362;-38.150774;-42.0;-34.0;-39.0;-39.0;-37.0;1.806817;0.005135;984;75.146341;0.884435;483;1338125192657;1338889929070
37;31;0;6;0;7349;-38.148183;-46.0;-32.0;-40.0;-38.0;-35.0;3.495771;0.006892;976;77.107582;1.303134;492;1338125192657;1338889929070
37;31;0;7;0;7400;-6.271892;-10.0;-2.0;-7.0;-6.0;-5.0;1.394046;0.000000;983;77.222787;3.785519;494;1338125192657;1338889929070
37;31;0;10;0;6306;-42.296543;-48.0;-35.0;-44.0;-43.0;-40.0;2.420618;0.147838;981;76.036697;0.907272;499;1338125192657;1338889929070
37;31;0;12;0;7201;-37.692265;-46.0;-30.0;-40.0;-38.0;-36.0;3.345770;0.026892;983;74.091556;1.062104;492;1338125192657;1338889929070
37;31;0;13;0;6526;-38.646951;-47.0;-31.0;-41.0;-37.0;-36.0;3.736095;0.118108;981;76.329256;1.173974;487;1338125192657;1338889929070
37;31;0;14;0;7399;-15.341262;-23.0;-9.0;-17.0;-15.0;-13.0;2.770566;0.000135;980;77.594898;1.195913;494;1338125192657;1338889929070
37;31;0;15;0;7361;-35.969841;-45.0;-26.0;-38.0;-35.0;-33.0;3.994516;0.005270;985;74.137056;1.120076;489;1338125192657;1338889929070
37;31;0;17;0;7400;-16.308919;-20.0;-12.0;-17.0;-15.0;-15.0;2.242912;0.000000;975;75.339487;2.093951;495;1338125192657;1338889929070
37;31;0;22;0;7130;-35.753015;-45.0;-28.0;-38.0;-36.0;-33.0;3.796848;0.036486;989;74.045501;1.911226;492;1338125192657;1338889929070
37;31;0;25;0;7394;-27.735326;-30.0;-25.0;-29.0;-28.0;-27.0;1.220072;0.000811;984;74.682927;2.055950;494;1338125192657;1338889929070
37;31;0;28;0;7396;-15.018118;-15.0;-15.0;-15.0;-15.0;-15.0;1.235686;0.000541;989;77.171891;2.770357;489;1338125192657;1338889929070
37;31;0;29;0;5003;-45.764341;-52.0;-39.0;-48.0;-46.0;-44.0;2.452147;0.323919;982;71.826884;0.594376;489;1338125192657;1338889929070
37;31;0;30;0;7382;-24.324844;-28.0;-23.0;-25.0;-24.0;-23.0;1.198327;0.002432;979;73.774259;1.961571;485;1338125192657;1338889929070
37;31;0;31;0;7389;-25.708621;-31.0;-22.0;-27.0;-25.0;-24.0;1.648187;0.001486;982;73.371690;2.094440;494;1338125192657;1338889929070
37;31;0;32;0;4182;-43.297226;-47.0;-38.0;-45.0;-43.0;-42.0;1.611780;0.434865;976;77.028689;0.708336;491;1338125192657;1338889929070
37;31;0;33;0;7399;-18.182457;-26.0;-10.0;-20.0;-18.0;-16.0;2.927798;0.000135;986;76.097363;2.327207;498;1338125192657;1338889929070
37;31;0;35;0;7373;-26.832633;-32.0;-23.0;-28.0;-27.0;-25.0;1.784111;0.003649;977;74.764585;2.295276;493;1338125192657;1338889929070
37;31;0;36;0;7367;-34.006244;-38.0;-30.0;-35.0;-33.0;-33.0;2.056945;0.004459;977;74.909928;1.304969;487;1338125192657;1338889929070
37;31;0;41;0;7269;-26.380520;-44.0;-19.0;-31.0;-23.0;-22.0;5.827382;0.017703;982;77.315682;1.089351;500;1338125192657;1338889929070
37;31;0;42;0;7155;-37.904822;-47.0;-31.0;-40.0;-37.0;-35.0;3.998046;0.033108;987;74.457953;0.845586;490;1338125192657;1338889929070
37;31;0;43;0;7400;-16.529595;-22.0;-11.0;-18.0;-16.0;-15.0;2.645407;0.000000;984;76.530488;2.446391;499;1338125192657;1338889929070
