txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
12;31;0;4;0;7007;-28.501784;-42.0;-16.0;-34.0;-30.0;-23.0;5.953020;0.065733;993;75.679758;2.002560;508;1338118694342;1338893906645
12;31;0;5;0;7470;-25.020214;-28.0;-20.0;-25.0;-24.0;-23.0;4.155982;0.004000;994;75.359155;2.458268;500;1338118694342;1338893906645
12;31;0;6;0;7500;-12.739200;-18.0;-8.0;-14.0;-13.0;-11.0;1.917483;0.000000;998;77.148297;2.213312;499;1338118694342;1338893906645
12;31;0;7;0;7488;-36.154915;-40.0;-32.0;-37.0;-36.0;-35.0;1.683454;0.001600;996;77.009036;1.439192;501;1338118694342;1338893906645
12;31;0;10;0;7499;-8.138685;-13.0;-5.0;-10.0;-8.0;-8.0;1.624030;0.000133;995;76.161809;2.796762;500;1338118694342;1338893906645
12;31;0;13;0;7493;-19.896170;-24.0;-16.0;-21.0;-21.0;-19.0;2.772068;0.000933;995;76.372864;1.841470;496;1338118694342;1338893906645
12;31;0;14;0;7491;-37.672407;-39.0;-36.0;-38.0;-38.0;-37.0;1.289378;0.001200;995;77.577889;0.984137;501;1338118694342;1338893906645
12;31;0;15;0;10;-48.700000;-49.0;-48.0;-49.0;-49.0;-48.0;0.483046;0.998667;991;74.103935;0.522518;504;1338118694342;1338893906645
12;31;0;17;0;7349;-42.230508;-48.0;-36.0;-44.0;-42.0;-40.0;2.013479;0.020133;988;75.247976;0.652519;500;1338118694342;1338893906645
12;31;0;22;0;7496;-20.495864;-24.0;-16.0;-21.0;-21.0;-19.0;1.908580;0.000533;997;74.034102;2.320859;495;1338118694342;1338893906645
12;31;0;25;0;7499;0.089345;0.0;0.0;0.0;0.0;0.0;0.594513;0.000133;996;74.996988;5.068475;489;1338118694342;1338893906645
12;31;0;28;0;7489;-20.705435;-29.0;-15.0;-23.0;-21.0;-19.0;2.991624;0.001467;999;77.008008;1.556529;499;1338118694342;1338893906645
12;31;0;29;0;7500;-19.590000;-24.0;-16.0;-21.0;-20.0;-19.0;2.221567;0.000000;1001;72.019980;2.579845;504;1338118694342;1338893906645
12;31;0;30;0;7491;-20.962755;-25.0;-17.0;-22.0;-21.0;-20.0;1.730686;0.001200;990;73.865657;2.686733;499;1338118694342;1338893906645
12;31;0;31;0;7498;-24.909176;-35.0;-17.0;-28.0;-25.0;-23.0;3.119452;0.000267;1001;73.321678;1.967846;506;1338118694342;1338893906645
12;31;0;32;0;7500;-17.035067;-21.0;-13.0;-18.0;-17.0;-16.0;2.478277;0.000000;995;77.214070;2.456749;503;1338118694342;1338893906645
12;31;0;33;0;7499;-25.360848;-33.0;-20.0;-27.0;-25.0;-23.0;2.472132;0.000133;996;76.186747;2.484376;503;1338118694342;1338893906645
12;31;0;35;0;7499;-14.068276;-21.0;-9.0;-17.0;-15.0;-13.0;2.938306;0.000133;993;74.874119;3.178060;499;1338118694342;1338893906645
12;31;0;36;0;7496;-20.495731;-26.0;-15.0;-22.0;-21.0;-19.0;2.353028;0.000533;998;75.227455;3.358751;497;1338118694342;1338893906645
12;31;0;37;0;7387;-38.277921;-47.0;-31.0;-41.0;-38.0;-37.0;3.090223;0.015067;990;74.885859;1.298713;501;1338118694342;1338893906645
12;31;0;41;0;7492;-23.340363;-27.0;-19.0;-24.0;-23.0;-22.0;1.629313;0.001067;993;77.484391;2.472022;499;1338118694342;1338893906645
12;31;0;42;0;7491;-18.655186;-23.0;-12.0;-19.0;-19.0;-16.0;3.418561;0.001200;997;74.797392;3.369047;505;1338118694342;1338893906645
12;31;0;43;0;7490;-36.419626;-40.0;-33.0;-37.0;-36.0;-35.0;1.378067;0.001333;994;76.409457;1.145221;501;1338118694342;1338893906645
12;31;0;44;0;7499;-4.649687;-9.0;0.0;-6.0;-4.0;-3.0;1.847433;0.000133;996;74.079317;3.322035;484;1338118694342;1338893906645
12;31;0;46;0;6318;-37.805476;-45.0;-29.0;-39.0;-37.0;-35.0;4.205651;0.157600;997;76.325978;1.137644;509;1338118694342;1338893906645
12;31;0;47;0;7494;-35.166800;-41.0;-30.0;-37.0;-35.0;-34.0;2.065506;0.000800;1000;76.311000;0.950359;502;1338118694342;1338893906645
