txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
35;31;0;4;0;7400;-10.529865;-14.0;-8.0;-12.0;-10.0;-10.0;1.247211;0.000000;973;75.710175;2.611361;496;1338124470811;1338889207038
35;31;0;5;0;7400;-12.756081;-18.0;-9.0;-14.0;-13.0;-11.0;2.345560;0.000000;979;75.228805;2.318404;494;1338124470811;1338889207038
35;31;0;6;0;7398;-17.806705;-23.0;-14.0;-19.0;-17.0;-16.0;2.127083;0.000270;979;77.128703;1.960704;497;1338124470811;1338889207038
35;31;0;7;0;5650;-39.804248;-47.0;-32.0;-42.0;-40.0;-38.0;2.641951;0.236486;983;76.872838;0.515646;494;1338124470811;1338889207038
35;31;0;10;0;6561;-31.776406;-37.0;-26.0;-33.0;-31.0;-30.0;5.040582;0.113378;987;76.095238;1.755041;493;1338124470811;1338889207038
35;31;0;12;0;7400;-14.480676;-17.0;-9.0;-17.0;-15.0;-13.0;2.701765;0.000000;982;74.179226;2.244135;490;1338124470811;1338889207038
35;31;0;13;0;7399;-12.692121;-18.0;-7.0;-14.0;-13.0;-11.0;2.124938;0.000135;985;76.438579;2.608331;487;1338124470811;1338889207038
35;31;0;14;0;2451;-43.166871;-48.0;-38.0;-45.0;-43.0;-41.0;1.982860;0.668784;978;77.555215;0.709288;494;1338124470811;1338889207038
35;31;0;15;0;1495;-47.305686;-49.0;-46.0;-48.0;-47.0;-47.0;0.788684;0.797973;984;74.093496;0.478849;497;1338124470811;1338889207038
35;31;0;17;0;7389;-36.886047;-42.0;-33.0;-38.0;-37.0;-35.0;2.123235;0.001486;974;75.251540;0.768986;493;1338124470811;1338889207038
35;31;0;22;0;7400;-9.309865;-13.0;-5.0;-10.0;-9.0;-8.0;1.761893;0.000000;976;74.089139;2.881105;497;1338124470811;1338889207038
35;31;0;25;0;7377;-23.619900;-36.0;-15.0;-27.0;-23.0;-21.0;4.728505;0.003108;985;74.648731;1.879625;493;1338124470811;1338889207038
35;31;0;28;0;7390;-19.940189;-32.0;-11.0;-23.0;-21.0;-16.0;4.007395;0.001351;994;77.237425;2.883779;493;1338124470811;1338889207038
35;31;0;29;0;7398;-20.260205;-25.0;-16.0;-21.0;-20.0;-18.0;3.017055;0.000270;986;71.988844;1.911992;491;1338124470811;1338889207038
35;31;0;30;0;7400;2.653784;1.0;4.0;2.0;3.0;3.0;0.770362;0.000000;983;74.031536;4.608504;493;1338124470811;1338889207038
35;31;0;31;0;7400;-6.813649;-10.0;-3.0;-8.0;-7.0;-6.0;1.217746;0.000000;976;73.474385;3.690231;483;1338124470811;1338889207038
35;31;0;32;0;7400;-13.351486;-19.0;-9.0;-15.0;-14.0;-12.0;1.997525;0.000000;989;77.201213;2.532573;484;1338124470811;1338889207038
35;31;0;33;0;7400;-18.328243;-22.0;-15.0;-19.0;-19.0;-17.0;1.549895;0.000000;983;76.133266;1.974775;491;1338124470811;1338889207038
35;31;0;36;0;7397;-16.519400;-20.0;-9.0;-16.0;-15.0;-13.0;6.280496;0.000405;989;75.056623;2.745041;497;1338124470811;1338889207038
