txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
4;27;16;48;0;5704;-21.644986;-27.0;-19.0;-23.0;-21.0;-20.0;2.232658;0.229189;977;75.377687;2.980750;490;1338128575959;1338893318868
4;27;16;50;0;5544;-27.442460;-35.0;-22.0;-29.0;-27.0;-25.0;3.458828;0.250811;981;75.075433;2.574288;495;1338128575959;1338893318868
4;27;64;5;0;4967;-32.319911;-45.0;-20.0;-36.0;-31.0;-29.0;4.063349;0.328784;979;75.555669;2.855002;487;1338128696245;1338893439381
4;27;64;6;0;5908;-19.794854;-21.0;-18.0;-20.0;-20.0;-19.0;1.305363;0.201622;980;77.564286;3.871658;484;1338128696245;1338893439381
4;27;64;7;0;3729;-37.603379;-43.0;-32.0;-39.0;-37.0;-36.0;2.018184;0.496081;986;77.121704;1.702013;495;1338128696245;1338893439381
4;27;64;10;0;5493;-20.143637;-24.0;-17.0;-21.0;-21.0;-19.0;1.189881;0.257703;980;76.910204;5.306932;488;1338128696245;1338893439381
4;27;64;12;0;3621;-27.675504;-37.0;-16.0;-34.0;-26.0;-22.0;6.291179;0.510676;986;74.555781;3.427780;491;1338128696245;1338893439381
4;27;64;13;0;5158;-12.359636;-17.0;-9.0;-14.0;-13.0;-10.0;2.397153;0.302973;985;77.664975;7.196815;497;1338128696245;1338893439381
4;27;64;14;0;4489;-39.384495;-43.0;-35.0;-40.0;-40.0;-38.0;2.086390;0.393378;982;77.788187;1.547726;492;1338128696245;1338893439381
4;27;64;15;0;459;-45.302832;-47.0;-44.0;-46.0;-46.0;-45.0;1.208509;0.937973;974;74.198152;0.924018;492;1338128696245;1338893439381
4;27;64;17;0;4157;-39.262930;-45.0;-34.0;-41.0;-40.0;-38.0;2.559100;0.438243;975;75.411282;1.492650;495;1338128696245;1338893439381
4;27;64;22;0;4874;-20.704350;-25.0;-14.0;-23.0;-21.0;-19.0;2.168510;0.341351;985;74.782741;5.291455;484;1338128696245;1338893439381
4;27;64;25;0;5371;-21.234779;-27.0;-17.0;-23.0;-21.0;-20.0;2.709145;0.274189;990;75.253535;4.900565;497;1338128696245;1338893439381
4;27;64;28;0;5377;-1.848243;-2.0;-2.0;-2.0;-2.0;-2.0;0.724282;0.273378;985;78.417259;8.093050;494;1338128696245;1338893439381
4;27;64;29;0;4088;-23.533513;-27.0;-19.0;-24.0;-23.0;-22.0;2.089941;0.447568;980;72.790816;5.598967;498;1338128696245;1338893439381
4;27;64;30;0;5620;-24.998754;-36.0;-16.0;-27.0;-25.0;-21.0;4.149995;0.240541;983;74.557477;5.043447;492;1338128696245;1338893439381
4;27;64;31;0;5560;-12.799820;-15.0;-12.0;-14.0;-13.0;-13.0;1.306865;0.248649;987;74.166160;6.199420;494;1338128696245;1338893439381
4;27;64;32;0;5933;-31.794708;-45.0;-19.0;-37.0;-34.0;-25.0;6.401122;0.198243;979;77.504597;3.283897;491;1338128696245;1338893439381
4;27;64;33;0;4734;-15.616815;-17.0;-14.0;-16.0;-15.0;-15.0;0.981866;0.360270;986;76.475659;4.372725;491;1338128696245;1338893439381
4;27;64;35;0;5486;-11.071272;-14.0;-10.0;-12.0;-11.0;-10.0;0.987722;0.258649;981;75.889908;7.269036;491;1338128696245;1338893439381
4;27;64;36;0;4599;-22.540117;-32.0;-15.0;-26.0;-21.0;-19.0;3.622472;0.378514;978;75.581800;4.663054;488;1338128696245;1338893439381
4;27;64;37;0;4661;-32.845312;-41.0;-25.0;-35.0;-32.0;-31.0;3.425901;0.370135;981;75.276249;3.023739;491;1338128696245;1338893439381
4;27;64;41;0;5775;-10.498355;-12.0;-9.0;-11.0;-10.0;-10.0;0.617230;0.219595;984;78.086382;5.475336;494;1338128696245;1338893439381
4;27;64;42;0;4730;-19.175476;-19.0;-19.0;-19.0;-19.0;-19.0;1.649080;0.360811;974;75.200205;4.907988;486;1338128696245;1338893439381
4;27;64;43;0;1733;-39.676861;-43.0;-35.0;-40.0;-39.0;-38.0;1.870681;0.765811;989;76.506572;1.329823;492;1338128696245;1338893439381
4;27;64;44;0;5611;-27.390839;-39.0;-16.0;-31.0;-29.0;-24.0;4.830088;0.241757;983;74.555443;4.145855;497;1338128696245;1338893439381
4;27;64;46;0;5356;-30.029873;-41.0;-17.0;-35.0;-29.0;-25.0;6.019626;0.276216;984;76.992886;4.069707;488;1338128696245;1338893439381
4;27;64;47;0;5464;-29.999268;-34.0;-26.0;-31.0;-30.0;-29.0;1.879492;0.261622;987;76.691996;2.880368;488;1338128696245;1338893439381
4;27;64;48;0;5716;-21.613191;-27.0;-19.0;-23.0;-21.0;-20.0;2.378666;0.227568;992;75.867944;4.877480;495;1338128696245;1338893439381
4;27;64;50;0;5468;-27.337966;-35.0;-21.0;-29.0;-27.0;-25.0;2.956345;0.261081;977;75.303992;3.379469;494;1338128696245;1338893439381
4;23;0;5;0;7344;-33.791122;-43.0;-24.0;-36.0;-33.0;-31.0;3.941482;0.007568;980;75.221429;1.531738;495;1338128470699;1338893213621
4;23;0;6;0;7396;-21.407247;-23.0;-20.0;-22.0;-21.0;-21.0;1.338733;0.000541;984;77.100610;1.702443;502;1338128470699;1338893213621
4;23;0;7;0;6386;-40.437050;-46.0;-35.0;-42.0;-40.0;-39.0;2.514148;0.137027;981;76.937819;1.069621;490;1338128470699;1338893213621
4;23;0;10;0;7399;-22.058251;-26.0;-19.0;-23.0;-22.0;-21.0;1.223469;0.000135;984;76.088415;1.738004;499;1338128470699;1338893213621
4;23;0;12;0;6630;-29.740724;-42.0;-18.0;-35.0;-31.0;-24.0;5.836373;0.104054;981;74.143731;1.729319;489;1338128470699;1338893213621
4;23;0;13;0;7400;-13.968919;-19.0;-9.0;-16.0;-15.0;-13.0;2.399679;0.000000;983;76.323499;1.862134;486;1338128470699;1338893213621
4;23;0;14;0;7010;-41.071612;-47.0;-36.0;-43.0;-41.0;-40.0;2.354151;0.052703;982;77.552953;0.568226;487;1338128470699;1338893213621
4;23;0;15;0;2798;-47.359543;-49.0;-46.0;-48.0;-48.0;-47.0;0.896164;0.621892;986;74.120690;0.524175;495;1338128470699;1338893213621
4;23;0;17;0;6368;-42.310144;-49.0;-35.0;-45.0;-43.0;-40.0;3.131044;0.139459;984;75.228659;0.613142;484;1338128470699;1338893213621
4;23;0;22;0;7394;-21.751826;-26.0;-18.0;-23.0;-21.0;-21.0;2.153001;0.000811;989;74.060667;2.243380;494;1338128470699;1338893213621
4;23;0;25;0;7398;-22.758178;-26.0;-18.0;-23.0;-23.0;-21.0;2.482122;0.000270;984;74.859756;3.177465;495;1338128470699;1338893213621
4;23;0;28;0;7400;-4.410270;-7.0;-2.0;-6.0;-4.0;-3.0;1.293021;0.000000;987;77.293820;3.895542;495;1338128470699;1338893213621
4;23;0;29;0;7398;-24.616112;-27.0;-20.0;-25.0;-25.0;-23.0;1.986767;0.000270;984;71.957317;2.136303;490;1338128470699;1338893213621
4;23;0;30;0;7378;-26.485226;-38.0;-19.0;-29.0;-26.0;-23.0;4.152196;0.002973;981;73.935780;2.873339;492;1338128470699;1338893213621
4;23;0;31;0;7400;-12.244054;-16.0;-9.0;-14.0;-13.0;-9.0;2.304946;0.000000;987;73.571429;3.737822;484;1338128470699;1338893213621
4;23;0;32;0;7388;-32.352870;-45.0;-21.0;-38.0;-33.0;-26.0;6.743709;0.001622;984;77.129065;1.545712;495;1338128470699;1338893213621
4;23;0;33;0;7400;-16.939459;-17.0;-17.0;-17.0;-17.0;-17.0;0.889250;0.000000;979;76.160368;2.683324;488;1338128470699;1338893213621
4;23;0;35;0;7400;-12.896757;-16.0;-9.0;-14.0;-13.0;-12.0;0.934908;0.000000;976;74.698770;2.041477;495;1338128470699;1338893213621
4;23;0;36;0;7389;-24.035729;-33.0;-15.0;-28.0;-23.0;-21.0;3.754632;0.001486;979;75.021450;2.098921;494;1338128470699;1338893213621
4;23;0;37;0;6262;-34.412009;-40.0;-29.0;-36.0;-33.0;-33.0;3.351786;0.153784;987;74.922999;1.375734;487;1338128470699;1338893213621
4;23;0;41;0;7400;-12.333243;-14.0;-11.0;-13.0;-12.0;-12.0;0.642697;0.000000;981;77.750255;4.157832;493;1338128470699;1338893213621
4;23;0;42;0;7395;-20.698310;-22.0;-19.0;-21.0;-21.0;-20.0;1.909642;0.000676;982;74.505092;1.354373;500;1338128470699;1338893213621
4;23;0;43;0;4527;-42.970400;-48.0;-37.0;-45.0;-43.0;-41.0;2.344785;0.388243;977;76.378710;0.696800;486;1338128470699;1338893213621
4;23;0;44;0;7347;-28.880768;-43.0;-16.0;-33.0;-30.0;-26.0;4.732248;0.007162;980;74.093878;2.137597;492;1338128470699;1338893213621
4;23;0;46;0;7313;-30.867086;-44.0;-17.0;-35.0;-30.0;-25.0;6.441909;0.011757;979;76.422880;1.881165;496;1338128470699;1338893213621
4;23;0;47;0;7399;-31.360995;-37.0;-26.0;-33.0;-31.0;-30.0;1.790108;0.000135;979;76.463739;1.696702;498;1338128470699;1338893213621
4;23;0;48;0;7400;-23.283784;-31.0;-21.0;-25.0;-23.0;-21.0;2.085419;0.000000;980;75.225510;2.280432;491;1338128470699;1338893213621
4;23;0;50;0;7343;-29.547460;-35.0;-24.0;-31.0;-29.0;-28.0;3.002932;0.007703;989;74.906977;1.431090;491;1338128470699;1338893213621
4;23;16;5;0;7341;-33.693638;-43.0;-24.0;-36.0;-33.0;-31.0;3.777280;0.007973;986;75.303245;1.900662;487;1338128590994;1338893333908
4;23;16;6;0;7395;-21.235294;-23.0;-20.0;-22.0;-21.0;-21.0;1.278851;0.000676;985;77.245685;2.647392;482;1338128590994;1338893333908
4;23;16;7;0;6402;-40.252890;-47.0;-32.0;-42.0;-40.0;-38.0;2.522809;0.134865;986;76.944219;1.080483;493;1338128590994;1338893333908
4;23;16;10;0;7397;-21.899013;-26.0;-18.0;-23.0;-22.0;-21.0;1.205919;0.000405;977;76.138178;2.091735;491;1338128590994;1338893333908
4;23;16;12;0;6558;-29.714395;-41.0;-18.0;-35.0;-31.0;-24.0;5.827499;0.113784;984;74.266260;2.277815;494;1338128590994;1338893333908
4;23;16;13;0;7396;-13.873580;-19.0;-9.0;-16.0;-15.0;-13.0;2.405954;0.000541;981;76.766565;4.449896;497;1338128590994;1338893333908
4;23;16;14;0;6938;-41.147016;-46.0;-36.0;-43.0;-41.0;-40.0;2.356079;0.062432;984;77.581301;0.890492;497;1338128590994;1338893333908
4;23;16;15;0;2053;-47.302484;-49.0;-46.0;-48.0;-47.0;-47.0;0.880025;0.722568;979;74.160368;0.693102;499;1338128590994;1338893333908
4;23;16;17;0;6197;-41.848636;-49.0;-34.0;-44.0;-42.0;-40.0;3.228345;0.162568;983;75.315361;1.202610;500;1338128590994;1338893333908
4;23;16;22;0;7392;-21.717532;-26.0;-18.0;-23.0;-21.0;-21.0;2.384221;0.001081;982;74.258656;3.359272;490;1338128590994;1338893333908
4;23;16;25;0;7395;-22.708046;-26.0;-19.0;-23.0;-22.0;-21.0;2.512309;0.000676;980;75.154082;4.250787;496;1338128590994;1338893333908
4;23;16;28;0;7400;-4.326757;-7.0;0.0;-6.0;-4.0;-3.0;1.333846;0.000000;985;77.556345;5.295834;493;1338128590994;1338893333908
4;23;16;29;0;7397;-24.604840;-27.0;-20.0;-25.0;-25.0;-23.0;2.013474;0.000405;987;72.069909;2.583725;490;1338128590994;1338893333908
4;23;16;30;0;7374;-26.164904;-38.0;-17.0;-29.0;-26.0;-23.0;3.973933;0.003514;986;73.850913;2.555592;498;1338128590994;1338893333908
4;23;16;31;0;7400;-12.135811;-16.0;-9.0;-14.0;-13.0;-9.0;2.256989;0.000000;979;73.416752;2.644585;496;1338128590994;1338893333908
4;23;16;32;0;7384;-32.047535;-44.0;-21.0;-38.0;-32.0;-25.0;6.808345;0.002162;983;77.363174;2.796446;493;1338128590994;1338893333908
4;23;16;33;0;7400;-16.890811;-17.0;-17.0;-17.0;-17.0;-17.0;0.899293;0.000000;983;76.303154;3.363828;492;1338128590994;1338893333908
4;23;16;35;0;7400;-12.797703;-16.0;-9.0;-14.0;-13.0;-12.0;0.964021;0.000000;981;75.023445;4.190911;490;1338128590994;1338893333908
4;23;16;36;0;7381;-24.043490;-33.0;-15.0;-28.0;-23.0;-21.0;3.756350;0.002568;985;75.200000;3.223958;492;1338128590994;1338893333908
4;23;16;37;0;6294;-34.087861;-40.0;-29.0;-36.0;-33.0;-33.0;3.213877;0.149459;982;74.952138;1.721351;495;1338128590994;1338893333908
4;23;16;41;0;7400;-12.122432;-12.0;-12.0;-12.0;-12.0;-12.0;0.603530;0.000000;979;77.657814;3.659088;491;1338128590994;1338893333908
4;23;16;42;0;7389;-20.490865;-24.0;-17.0;-21.0;-21.0;-19.0;1.429949;0.001486;976;74.735656;3.067413;493;1338128590994;1338893333908
4;23;16;43;0;4078;-42.604953;-48.0;-37.0;-44.0;-43.0;-41.0;2.293552;0.448919;987;76.400203;0.852701;491;1338128590994;1338893333908
4;23;16;44;0;7322;-28.661158;-42.0;-17.0;-32.0;-30.0;-25.0;4.484494;0.010541;979;74.249234;2.888732;493;1338128590994;1338893333908
4;23;16;46;0;7288;-30.899286;-45.0;-19.0;-36.0;-30.0;-25.0;6.502937;0.015135;983;76.476094;2.304072;492;1338128590994;1338893333908
4;23;16;47;0;7398;-31.292106;-37.0;-26.0;-33.0;-31.0;-30.0;1.852830;0.000270;981;76.531091;2.247970;491;1338128590994;1338893333908
4;23;16;48;0;7398;-23.132739;-31.0;-20.0;-25.0;-23.0;-21.0;2.065889;0.000270;980;75.358163;2.972685;491;1338128590994;1338893333908
4;23;16;50;0;7382;-29.523435;-35.0;-24.0;-31.0;-29.0;-28.0;3.166034;0.002432;980;74.961224;1.651608;497;1338128590994;1338893333908
4;23;64;5;0;7237;-33.834876;-43.0;-24.0;-36.0;-33.0;-31.0;3.897202;0.022027;981;75.582059;2.918387;498;1338128711295;1338893454414
4;23;64;6;0;7395;-21.179175;-23.0;-20.0;-22.0;-21.0;-21.0;1.301546;0.000676;983;77.816887;4.603753;493;1338128711295;1338893454414
