txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
41;31;0;4;0;7400;-11.399324;-13.0;-10.0;-12.0;-11.0;-11.0;0.948676;0.000000;977;75.887410;3.804335;491;1338120499992;1338885234447
41;31;0;5;0;7363;-31.621893;-37.0;-26.0;-33.0;-31.0;-30.0;2.982457;0.005000;970;75.367010;2.242599;491;1338120499992;1338885234447
41;31;0;6;0;7378;-26.575901;-33.0;-21.0;-27.0;-25.0;-23.0;4.260146;0.002973;979;77.251277;2.407849;490;1338120499992;1338885234447
41;31;0;7;0;7399;-25.591296;-31.0;-20.0;-27.0;-25.0;-24.0;2.407749;0.000135;989;76.996967;1.431637;493;1338120499992;1338885234447
41;31;0;10;0;7271;-32.227892;-40.0;-26.0;-34.0;-32.0;-30.0;3.204694;0.017432;985;76.148223;1.680338;487;1338120499992;1338885234447
41;31;0;12;0;7395;-23.929547;-28.0;-21.0;-25.0;-24.0;-23.0;1.629053;0.000676;991;74.100908;1.579512;497;1338120499992;1338885234447
41;31;0;13;0;7363;-28.525465;-34.0;-23.0;-30.0;-29.0;-27.0;2.857619;0.005000;977;76.360287;1.394948;497;1338120499992;1338885234447
41;31;0;14;0;7399;-22.948371;-27.0;-21.0;-24.0;-23.0;-22.0;1.407520;0.000135;982;77.610998;1.124920;487;1338120499992;1338885234447
41;31;0;15;0;1986;-46.198892;-48.0;-45.0;-47.0;-46.0;-46.0;1.199168;0.731622;986;74.104462;0.519899;488;1338120499992;1338885234447
41;31;0;17;0;7398;-27.520005;-35.0;-23.0;-29.0;-27.0;-25.0;2.600541;0.000270;979;75.293156;1.288959;495;1338120499992;1338885234447
41;31;0;22;0;7388;-21.412561;-25.0;-17.0;-22.0;-21.0;-20.0;1.759098;0.001622;978;73.990798;1.759000;492;1338120499992;1338885234447
41;31;0;25;0;7382;-29.186264;-34.0;-25.0;-30.0;-29.0;-27.0;2.109613;0.002432;984;74.568089;1.450239;484;1338120499992;1338885234447
41;31;0;28;0;7399;-11.551696;-13.0;-10.0;-12.0;-12.0;-11.0;1.003911;0.000135;985;77.004061;1.887050;494;1338120499992;1338885234447
41;31;0;29;0;7260;-38.817355;-49.0;-32.0;-43.0;-38.0;-35.0;3.946638;0.018919;982;71.973523;1.711421;489;1338120499992;1338885234447
41;31;0;30;0;7386;-20.501489;-24.0;-17.0;-21.0;-21.0;-19.0;1.604348;0.001892;991;73.836529;2.601771;494;1338120499992;1338885234447
41;31;0;31;0;7400;-10.367703;-11.0;-9.0;-10.0;-10.0;-9.0;1.950062;0.000000;985;73.435533;2.996976;493;1338120499992;1338885234447
41;31;0;32;0;6666;-35.027753;-43.0;-29.0;-37.0;-34.0;-33.0;3.159284;0.099189;983;77.082401;0.980630;486;1338120499992;1338885234447
41;31;0;33;0;7400;-5.925000;-8.0;-5.0;-7.0;-6.0;-6.0;1.083198;0.000000;980;76.097959;2.581184;494;1338120499992;1338885234447
41;31;0;35;0;7388;-19.420818;-25.0;-15.0;-21.0;-19.0;-18.0;1.604307;0.001622;982;74.842159;2.958864;484;1338120499992;1338885234447
41;31;0;36;0;7377;-26.301884;-38.0;-21.0;-29.0;-27.0;-23.0;3.928743;0.003108;983;74.931841;1.743312;496;1338120499992;1338885234447
41;31;0;37;0;7388;-28.108960;-46.0;-21.0;-35.0;-25.0;-23.0;6.070558;0.001622;984;74.962398;1.943141;491;1338120499992;1338885234447
41;31;0;42;0;7399;-15.546966;-17.0;-14.0;-16.0;-15.0;-15.0;1.207765;0.000135;978;74.722904;3.070963;490;1338120499992;1338885234447
41;31;0;43;0;7225;-35.806920;-45.0;-29.0;-38.0;-36.0;-33.0;3.551271;0.023649;977;76.441146;1.227613;493;1338120499992;1338885234447
41;31;0;44;0;7397;-15.526159;-18.0;-12.0;-17.0;-15.0;-15.0;1.215113;0.000405;974;74.036961;2.400897;485;1338120499992;1338885234447
41;31;0;46;0;7400;-19.232568;-24.0;-13.0;-20.0;-18.0;-17.0;2.837700;0.000000;984;76.282520;0.899564;492;1338120499992;1338885234447
41;31;0;47;0;7399;-13.149885;-20.0;-9.0;-15.0;-13.0;-11.0;1.997795;0.000135;981;76.379205;1.950127;488;1338120499992;1338885234447
41;31;0;48;0;7400;-14.834730;-17.0;-14.0;-16.0;-15.0;-15.0;2.136284;0.000000;985;75.175635;2.262413;496;1338120499992;1338885234447
41;31;0;50;0;7155;-38.217610;-44.0;-33.0;-40.0;-38.0;-37.0;3.595539;0.033108;977;74.868987;0.893528;494;1338120499992;1338885234447
41;31;16;4;0;7400;-11.313378;-15.0;-8.0;-12.0;-11.0;-10.0;1.052242;0.000000;982;75.931772;4.054475;495;1338120620286;1338885354727
41;31;16;5;0;7352;-31.607454;-37.0;-26.0;-33.0;-31.0;-30.0;2.787370;0.006486;979;75.316650;2.050447;498;1338120620286;1338885354727
41;31;16;6;0;7387;-26.423853;-33.0;-21.0;-27.0;-25.0;-23.0;4.240309;0.001757;978;77.174847;1.603828;498;1338120620286;1338885354727
41;31;16;7;0;7399;-25.399513;-31.0;-20.0;-27.0;-25.0;-24.0;2.496958;0.000135;981;77.116208;2.502397;492;1338120620286;1338885354727
41;31;16;10;0;7265;-31.963937;-37.0;-26.0;-33.0;-31.0;-30.0;3.200929;0.018243;978;76.173824;1.995504;492;1338120620286;1338885354727
41;31;16;12;0;7394;-23.940492;-28.0;-20.0;-25.0;-24.0;-23.0;1.851143;0.000811;981;74.249745;2.591944;493;1338120620286;1338885354727
41;31;16;13;0;7342;-28.484745;-34.0;-23.0;-30.0;-29.0;-27.0;3.013835;0.007838;980;76.410204;2.118332;488;1338120620286;1338885354727
41;31;16;14;0;7400;-22.738243;-28.0;-20.0;-24.0;-23.0;-21.0;1.372799;0.000000;981;77.769623;2.494061;491;1338120620286;1338885354727
41;31;16;15;0;1887;-45.933757;-49.0;-42.0;-47.0;-46.0;-45.0;1.437404;0.745000;982;74.122200;0.529782;491;1338120620286;1338885354727
41;31;16;17;0;7399;-27.427896;-35.0;-23.0;-29.0;-27.0;-25.0;2.550895;0.000135;974;75.515400;2.513942;491;1338120620286;1338885354727
41;31;16;22;0;7389;-21.251726;-25.0;-17.0;-22.0;-21.0;-20.0;1.707090;0.001486;980;74.300000;3.592041;495;1338120620286;1338885354727
41;31;16;25;0;7368;-29.180917;-33.0;-25.0;-30.0;-29.0;-28.0;2.127720;0.004324;981;74.756371;2.415252;496;1338120620286;1338885354727
41;31;16;28;0;7400;-11.305811;-13.0;-10.0;-12.0;-11.0;-11.0;1.052286;0.000000;985;77.598985;4.939944;493;1338120620286;1338885354727
41;31;16;29;0;7291;-38.767522;-49.0;-31.0;-43.0;-38.0;-35.0;3.940451;0.014730;981;72.061162;2.273703;491;1338120620286;1338885354727
41;31;16;30;0;7376;-20.441025;-24.0;-17.0;-21.0;-21.0;-19.0;1.626073;0.003243;983;73.994914;3.325360;493;1338120620286;1338885354727
41;31;16;31;0;7400;-10.256081;-11.0;-9.0;-10.0;-9.0;-9.0;1.998571;0.000000;987;73.606890;3.924422;488;1338120620286;1338885354727
41;31;16;32;0;6614;-35.131388;-45.0;-29.0;-38.0;-34.0;-33.0;3.226113;0.106216;987;77.162107;1.526661;491;1338120620286;1338885354727
41;31;16;33;0;7400;-5.835000;-6.0;-6.0;-6.0;-6.0;-6.0;1.086447;0.000000;982;76.531568;5.020297;492;1338120620286;1338885354727
41;31;16;35;0;7378;-19.309569;-25.0;-15.0;-21.0;-19.0;-18.0;1.730483;0.002973;986;74.993915;3.557499;500;1338120620286;1338885354727
41;31;16;36;0;7319;-26.350048;-38.0;-20.0;-29.0;-27.0;-23.0;3.991094;0.010946;981;74.995923;2.196004;487;1338120620286;1338885354727
41;31;16;37;0;7353;-28.134775;-46.0;-20.0;-34.0;-25.0;-23.0;6.026504;0.006351;987;74.928065;1.877024;496;1338120620286;1338885354727
41;31;16;42;0;7400;-15.438108;-17.0;-14.0;-16.0;-15.0;-15.0;1.183048;0.000000;976;74.711066;3.209045;491;1338120620286;1338885354727
41;31;16;43;0;7266;-35.634737;-45.0;-29.0;-38.0;-35.0;-33.0;3.420810;0.018108;981;76.379205;0.977782;494;1338120620286;1338885354727
41;31;16;44;0;7396;-15.554083;-20.0;-12.0;-17.0;-15.0;-15.0;1.294152;0.000541;984;74.282520;3.865682;496;1338120620286;1338885354727
41;31;16;46;0;7395;-19.055713;-24.0;-13.0;-20.0;-18.0;-17.0;2.939546;0.000676;982;76.565173;2.963476;490;1338120620286;1338885354727
41;31;16;47;0;7400;-12.886757;-19.0;-9.0;-15.0;-13.0;-11.0;1.979046;0.000000;976;76.862705;4.561781;494;1338120620286;1338885354727
41;31;16;48;0;7400;-14.728649;-17.0;-14.0;-16.0;-15.0;-15.0;2.068339;0.000000;987;75.334347;3.090203;487;1338120620286;1338885354727
41;31;16;50;0;7049;-38.046248;-44.0;-33.0;-40.0;-38.0;-37.0;3.484377;0.047432;980;74.954082;1.502104;493;1338120620286;1338885354727
41;31;64;4;0;7400;-11.264730;-15.0;-8.0;-12.0;-11.0;-10.0;1.040886;0.000000;987;76.858156;7.152224;496;1338120740562;1338885475149
41;31;64;5;0;7297;-31.636974;-37.0;-26.0;-33.0;-31.0;-30.0;3.058981;0.013919;989;75.570273;3.014870;490;1338120740562;1338885475149
41;31;64;6;0;7379;-26.515381;-34.0;-19.0;-28.0;-25.0;-24.0;4.144009;0.002838;985;77.874112;4.462170;491;1338120740562;1338885475149
41;31;64;7;0;7398;-25.449175;-31.0;-20.0;-27.0;-25.0;-24.0;2.621558;0.000270;979;77.515832;4.051623;493;1338120740562;1338885475149
