txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
28;31;0;4;0;7400;-1.782568;-6.0;3.0;-4.0;-1.0;-1.0;1.531096;0.000000;986;75.734280;3.090247;496;1338121943518;1338886679672
28;31;0;5;0;7370;-29.225237;-39.0;-20.0;-32.0;-28.0;-27.0;3.514314;0.004054;977;75.323439;2.151008;489;1338121943518;1338886679672
28;31;0;6;0;7393;-22.699310;-26.0;-18.0;-23.0;-22.0;-21.0;3.377626;0.000946;983;77.187182;2.130077;494;1338121943518;1338886679672
28;31;0;7;0;7384;-29.589518;-31.0;-28.0;-30.0;-29.0;-29.0;2.337176;0.002162;986;77.075051;2.140840;497;1338121943518;1338886679672
28;31;0;10;0;7388;-29.032079;-42.0;-21.0;-32.0;-31.0;-25.0;4.678356;0.001622;981;76.129460;1.909845;493;1338121943518;1338886679672
28;31;0;12;0;7397;-20.961471;-29.0;-16.0;-23.0;-21.0;-19.0;2.890559;0.000405;984;74.190041;2.235263;493;1338121943518;1338886679672
28;31;0;13;0;7372;-27.157081;-35.0;-18.0;-30.0;-27.0;-25.0;3.395395;0.003784;982;76.447047;2.196454;489;1338121943518;1338886679672
28;31;0;14;0;7319;-36.175844;-45.0;-28.0;-38.0;-37.0;-33.0;2.923379;0.010946;976;77.617828;1.238879;497;1338121943518;1338886679672
28;31;0;15;0;7399;-36.691580;-38.0;-35.0;-37.0;-37.0;-36.0;1.200736;0.000135;988;74.143725;0.858589;495;1338121943518;1338886679672
28;31;0;17;0;7393;-31.212634;-37.0;-26.0;-33.0;-31.0;-30.0;2.018641;0.000946;981;75.360856;1.719117;497;1338121943518;1338886679672
28;31;0;22;0;7400;-11.609595;-15.0;-9.0;-13.0;-13.0;-9.0;2.055821;0.000000;979;74.057201;2.709296;495;1338121943518;1338886679672
28;31;0;25;0;7400;-17.082703;-21.0;-13.0;-18.0;-17.0;-16.0;1.232494;0.000000;980;74.686735;2.487728;492;1338121943518;1338886679672
28;31;0;29;0;7387;-31.068634;-47.0;-23.0;-35.0;-29.0;-27.0;4.925030;0.001757;980;72.058163;2.404814;499;1338121943518;1338886679672
28;31;0;30;0;7380;-21.683333;-31.0;-13.0;-24.0;-21.0;-19.0;3.240902;0.002703;983;73.944049;3.175441;495;1338121943518;1338886679672
28;31;0;31;0;7400;-12.233649;-14.0;-11.0;-13.0;-12.0;-12.0;0.818675;0.000000;985;73.318782;1.798798;494;1338121943518;1338886679672
