txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
14;31;0;4;0;7187;-41.144567;-48.0;-33.0;-43.0;-41.0;-39.0;2.554248;0.028784;992;75.662298;1.531331;493;1338127718899;1338892460392
14;31;0;5;0;5535;-45.314724;-47.0;-44.0;-46.0;-45.0;-45.0;1.223472;0.252027;982;75.160896;0.697000;492;1338127718899;1338892460392
14;31;0;6;0;4747;-44.167474;-46.0;-43.0;-45.0;-44.0;-44.0;0.997453;0.358514;977;77.074719;0.791570;490;1338127718899;1338892460392
14;31;0;7;0;7400;-6.330135;-12.0;-2.0;-8.0;-6.0;-5.0;1.730391;0.000000;977;77.120778;3.404395;488;1338127718899;1338892460392
14;31;0;10;0;7266;-42.984723;-47.0;-39.0;-44.0;-43.0;-42.0;1.530300;0.018108;984;76.040650;1.098586;489;1338127718899;1338892460392
14;31;0;12;0;7353;-39.164831;-41.0;-38.0;-40.0;-39.0;-39.0;1.656106;0.006351;980;74.146939;1.297771;494;1338127718899;1338892460392
14;31;0;13;0;4869;-44.389402;-46.0;-43.0;-45.0;-44.0;-44.0;1.135417;0.342027;981;76.256881;0.630246;490;1338127718899;1338892460392
14;31;0;15;0;7400;-15.957027;-20.0;-13.0;-17.0;-16.0;-15.0;0.922481;0.000000;980;74.309184;2.453098;494;1338127718899;1338892460392
14;31;0;17;0;7400;-11.416351;-17.0;-6.0;-13.0;-12.0;-10.0;2.066741;0.000000;986;75.432049;2.938273;491;1338127718899;1338892460392
14;31;0;22;0;3900;-44.535128;-50.0;-37.0;-47.0;-44.0;-43.0;2.737006;0.472973;981;73.966361;1.320903;497;1338127718899;1338892460392
14;31;0;25;0;7003;-43.520491;-49.0;-38.0;-45.0;-44.0;-42.0;2.316743;0.053649;987;74.507599;0.739149;492;1338127718899;1338892460392
14;31;0;28;0;7336;-37.506543;-45.0;-31.0;-40.0;-38.0;-35.0;2.723216;0.008649;976;77.057377;1.721296;484;1338127718899;1338892460392
14;31;0;29;0;6756;-47.601835;-49.0;-46.0;-48.0;-47.0;-47.0;1.418965;0.087027;986;71.844828;0.516979;496;1338127718899;1338892460392
14;31;0;30;0;7342;-36.931626;-38.0;-35.0;-37.0;-37.0;-36.0;1.883968;0.007838;984;73.770325;1.701562;483;1338127718899;1338892460392
14;31;0;31;0;7159;-44.494902;-49.0;-41.0;-46.0;-45.0;-44.0;1.963539;0.032568;981;73.279307;1.337630;497;1338127718899;1338892460392
