txnode;txpower;plen;rxnode;request;n;mean;min;max;q1;median;q3;stddev;loss;noise_n;noise_mean;noise_stddev;alive_n;millitimeStart;millitimeStop
22;31;0;4;0;6994;-17.970260;-22.0;-14.0;-19.0;-18.0;-17.0;2.226545;0.054865;981;75.659531;2.051451;488;1338119417385;1338884151554
22;31;0;5;0;6932;-23.636036;-32.0;-13.0;-25.0;-23.0;-20.0;4.437656;0.063243;983;75.371312;2.489381;498;1338119417385;1338884151554
22;31;0;6;0;7020;-24.702849;-34.0;-19.0;-27.0;-25.0;-22.0;3.500313;0.051351;985;77.152284;1.819932;490;1338119417385;1338884151554
22;31;0;7;0;5733;-35.986743;-41.0;-30.0;-37.0;-35.0;-34.0;2.667717;0.225270;982;76.901222;0.678352;496;1338119417385;1338884151554
22;31;0;10;0;6973;-29.371719;-43.0;-21.0;-33.0;-29.0;-26.0;4.235510;0.057703;984;76.105691;1.637247;490;1338119417385;1338884151554
22;31;0;12;0;6952;-18.513234;-22.0;-15.0;-19.0;-18.0;-17.0;2.224967;0.060541;982;74.336049;3.208536;495;1338119417385;1338884151554
22;31;0;13;0;6995;-21.544532;-30.0;-15.0;-23.0;-20.0;-18.0;5.020502;0.054730;980;76.386735;2.061968;497;1338119417385;1338884151554
22;31;0;14;0;2786;-39.484566;-45.0;-34.0;-41.0;-40.0;-38.0;2.265647;0.623514;979;77.613892;1.043066;494;1338119417385;1338884151554
22;31;0;15;0;159;-44.805031;-48.0;-43.0;-47.0;-44.0;-43.0;1.755563;0.978514;982;74.088595;0.397869;492;1338119417385;1338884151554
22;31;0;17;0;7022;-31.703218;-33.0;-30.0;-32.0;-31.0;-31.0;1.494114;0.051081;969;75.365325;1.660390;485;1338119417385;1338884151554
22;31;0;25;0;7010;-18.833951;-24.0;-16.0;-20.0;-19.0;-17.0;1.520991;0.052703;978;74.844581;3.308185;490;1338119417385;1338884151554
22;31;0;28;0;7093;-11.644015;-14.0;-9.0;-13.0;-12.0;-10.0;1.271745;0.041486;981;77.080530;2.346217;496;1338119417385;1338884151554
22;31;0;29;0;6933;-19.679215;-23.0;-16.0;-21.0;-20.0;-19.0;1.705046;0.063108;987;72.123607;3.114600;491;1338119417385;1338884151554
22;31;0;30;0;6997;-8.785337;-13.0;-5.0;-10.0;-9.0;-8.0;2.240014;0.054459;982;73.939919;3.604485;496;1338119417385;1338884151554
22;31;0;31;0;6971;-15.577392;-21.0;-10.0;-17.0;-15.0;-14.0;2.300178;0.057973;987;73.451874;2.882848;485;1338119417385;1338884151554
22;31;0;32;0;7046;-22.714022;-31.0;-17.0;-25.0;-22.0;-21.0;3.200797;0.047838;982;77.169043;2.106235;491;1338119417385;1338884151554
22;31;0;33;0;6955;-17.861970;-22.0;-14.0;-19.0;-17.0;-17.0;1.679680;0.060135;985;76.236548;2.976514;496;1338119417385;1338884151554
22;31;0;35;0;7074;-6.814532;-11.0;-3.0;-8.0;-7.0;-6.0;2.031794;0.044054;986;74.930020;3.863689;496;1338119417385;1338884151554
22;31;0;36;0;6942;-20.642466;-34.0;-9.0;-24.0;-19.0;-17.0;5.388529;0.061892;979;75.172625;3.355218;496;1338119417385;1338884151554
22;31;0;37;0;6836;-33.261995;-41.0;-25.0;-35.0;-34.0;-31.0;3.449198;0.076216;974;74.929158;1.585557;492;1338119417385;1338884151554
22;31;0;41;0;7117;-18.738373;-20.0;-17.0;-19.0;-18.0;-18.0;1.577529;0.038243;986;77.496957;2.617491;493;1338119417385;1338884151554
22;31;0;42;0;6990;-13.707439;-22.0;-9.0;-15.0;-14.0;-10.0;3.880286;0.055405;984;74.649390;2.823034;501;1338119417385;1338884151554
22;31;0;43;0;2667;-42.083240;-47.0;-37.0;-44.0;-42.0;-41.0;1.727879;0.639595;983;76.325534;0.638089;484;1338119417385;1338884151554
22;31;0;44;0;6930;-21.939394;-27.0;-16.0;-23.0;-21.0;-20.0;3.037328;0.063514;982;74.000000;1.986704;495;1338119417385;1338884151554
22;31;0;46;0;7008;-17.595462;-19.0;-16.0;-18.0;-17.0;-17.0;1.159970;0.052973;982;76.577393;3.054653;488;1338119417385;1338884151554
22;31;0;47;0;7044;-22.015758;-26.0;-19.0;-23.0;-22.0;-21.0;1.526483;0.048108;983;76.416073;1.655339;489;1338119417385;1338884151554
22;31;0;48;0;6762;-32.264271;-45.0;-24.0;-35.0;-33.0;-28.0;5.353704;0.086216;986;75.149087;1.578756;487;1338119417385;1338884151554
22;31;0;50;0;6989;-23.558306;-31.0;-19.0;-25.0;-23.0;-21.0;3.444454;0.055541;986;75.075051;2.596453;489;1338119417385;1338884151554
22;31;16;4;0;6995;-17.965404;-22.0;-14.0;-19.0;-18.0;-17.0;2.057843;0.054730;987;75.903749;3.666063;497;1338119537691;1338884271881
22;31;16;5;0;6923;-23.505561;-32.0;-13.0;-25.0;-23.0;-20.0;4.288878;0.064459;986;75.320487;2.304867;491;1338119537691;1338884271881
22;31;16;6;0;7028;-24.506972;-34.0;-19.0;-27.0;-25.0;-22.0;3.409958;0.050270;988;77.253036;2.484142;497;1338119537691;1338884271881
22;31;16;7;0;5518;-35.928416;-41.0;-30.0;-37.0;-35.0;-34.0;2.625040;0.254324;984;76.985772;1.363602;492;1338119537691;1338884271881
22;31;16;10;0;6975;-29.854767;-42.0;-21.0;-33.0;-30.0;-27.0;4.516101;0.057432;982;76.124236;1.877720;495;1338119537691;1338884271881
22;31;16;12;0;6943;-18.424888;-22.0;-15.0;-19.0;-18.0;-17.0;2.217391;0.061757;973;74.342240;3.217275;494;1338119537691;1338884271881
22;31;16;13;0;6977;-21.011896;-27.0;-11.0;-21.0;-19.0;-17.0;5.258948;0.057162;993;76.522659;2.894959;497;1338119537691;1338884271881
22;31;16;14;0;2695;-39.373655;-43.0;-35.0;-40.0;-39.0;-38.0;2.337418;0.635811;982;77.601833;0.877465;493;1338119537691;1338884271881
22;31;16;15;0;91;-45.890110;-48.0;-44.0;-47.0;-46.0;-45.0;0.959752;0.987703;983;74.131231;0.471241;489;1338119537691;1338884271881
22;31;16;17;0;6941;-31.837920;-33.0;-30.0;-32.0;-31.0;-31.0;1.967483;0.062027;983;75.501526;2.389247;493;1338119537691;1338884271881
22;31;16;25;0;7007;-18.627658;-22.0;-15.0;-19.0;-19.0;-17.0;1.427952;0.053108;981;74.750255;2.932891;495;1338119537691;1338884271881
22;31;16;28;0;7093;-11.504441;-14.0;-8.0;-13.0;-12.0;-10.0;1.223542;0.041486;983;77.048830;2.343613;493;1338119537691;1338884271881
22;31;16;29;0;6940;-19.715562;-23.0;-16.0;-21.0;-20.0;-19.0;1.657803;0.062162;979;72.088866;3.136184;497;1338119537691;1338884271881
22;31;16;30;0;6997;-8.721881;-14.0;-3.0;-10.0;-9.0;-7.0;2.084986;0.054459;982;73.935845;3.834890;490;1338119537691;1338884271881
22;31;16;31;0;6968;-15.425373;-21.0;-10.0;-17.0;-15.0;-14.0;1.995948;0.058378;980;73.695918;4.177544;495;1338119537691;1338884271881
